param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
552,23,24,0.033,0.,0.033,0.,0.,0.,0.,0.,0.,0.09777,0.00020,0.00056,0.00136,0.1,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
580,1,580,,,,,,,,,,0.10132,0.00018,0.00060,0.00145,0.103,0.,0.005,,,,0.002,0.,0.002,,,,,,,,,
580,580,1,,,,,,,,,,0.09858,0.00018,0.00059,0.00185,0.101,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
588,1,588,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.,0.,0.,0.,0.,0.,0.09777,0.00018,0.00051,0.00183,0.1,0.003,0.,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.09809,0.00018,0.00054,0.00182,0.1,0.,0.003,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.10004,0.00017,0.00055,0.00253,0.103,0.002,0.002,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.09927,0.00017,0.00059,0.00150,0.101,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
616,616,1,,,,,,,,,,0.09831,0.00018,0.00058,0.00200,0.101,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,0.636,0.001,0.635,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.289,0.,0.289,,,,,,,,,,,,
646,1,646,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.,0.,0.,0.,0.,0.,0.09919,0.00018,0.00054,0.00162,0.101,0.,0.002,0.047,0.,0.047,0.002,0.,0.002,,,,,,,,,
652,1,652,,,,,,,,,,0.09890,0.00018,0.00058,0.00159,0.101,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
652,652,1,,,,,,,,,,0.09818,0.00018,0.00065,0.00214,0.101,0.001,0.003,,,,0.003,0.,0.003,,,,,,,,,
688,1,688,,,,,,,,,,0.09810,0.00018,0.00057,0.00164,0.1,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
688,688,1,,,,,,,,,,0.09675,0.00020,0.00057,0.00223,0.099,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
702,26,27,,,,0.014,0.,0.014,0.001,0.,0.001,0.09711,0.00018,0.00058,0.00173,0.099,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
704,1,704,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.09586,0.00027,0.00056,0.00181,0.098,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
724,724,1,,,,,,,,,,0.09711,0.00018,0.00058,0.00239,0.1,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
756,27,28,,,,0.001,0.,0.001,0.001,0.,0.001,0.09937,0.00018,0.00055,0.00195,0.102,0.,0.003,0.053,0.,0.053,0.003,0.,0.003,,,,,,,,,
760,1,760,,,,,,,,,,0.09931,0.00020,0.00058,0.00186,0.102,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
760,760,1,,,,,,,,,,0.10459,0.00018,0.00055,0.00256,0.108,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
762,1,762,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,0.887,0.,0.887,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.407,0.002,0.405,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.10230,0.00018,0.00082,0.00298,0.106,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
795,795,1,,,,,,,,,,0.11111,0.00026,0.00060,0.00269,0.114,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,0.949,0.,0.949,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,0.533,0.003,0.53,,,,,,,,,,,,
807,1,807,1.386,0.,1.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,1.159,0.003,1.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.055,0.,0.055,0.001,0.,0.001,0.001,0.,0.001,0.10569,0.00030,0.00058,0.00207,0.108,0.,0.004,0.061,0.,0.061,0.003,0.,0.003,,,,,,,,,
821,1,821,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.11102,0.00020,0.00062,0.00203,0.114,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
831,831,1,,,,,,,,,,0.09984,0.00018,0.00072,0.00270,0.103,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
867,1,867,,,,,,,,,,0.10093,0.00018,0.00062,0.00215,0.104,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
867,867,1,,,,,,,,,,0.10086,0.00018,0.00061,0.00344,0.105,0.,0.005,,,,0.004,0.,0.004,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.001,0.,0.001,0.10069,0.00018,0.00060,0.00213,0.103,0.,0.004,0.063,0.,0.063,0.003,0.,0.003,,,,,,,,,
879,1,879,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.003,0.,0.003,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,1.203,0.,1.203,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,0.648,0.004,0.643,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.10360,0.00018,0.00061,0.00219,0.106,0.001,0.002,,,,0.003,0.,0.003,,,,,,,,,
903,903,1,,,,,,,,,,0.10045,0.00017,0.00059,0.00545,0.106,0.001,0.006,,,,0.004,0.,0.004,,,,,,,,,
910,1,910,,,,,,,,,,0.09774,0.00018,0.00071,0.00272,0.101,0.001,0.003,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.09682,0.00040,0.00052,0.04503,0.142,0.004,0.043,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.001,0.,0.001,0.09725,0.00017,0.00050,0.00222,0.1,0.001,0.003,,,,0.004,0.,0.004,,,,,,,,,
937,1,937,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.09845,0.00018,0.00063,0.00227,0.101,0.001,0.003,,,,0.004,0.,0.004,,,,,,,,,
939,939,1,,,,,,,,,,0.09841,0.00018,0.00058,0.00425,0.103,0.001,0.005,,,,0.005,0.,0.005,,,,,,,,,
975,1,975,,,,,,,,,,0.09792,0.00029,0.00061,0.00240,0.101,0.,0.005,,,,0.009,0.,0.009,,,,,,,,,
975,975,1,,,,,,,,,,0.09921,0.00018,0.00061,0.00324,0.103,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
992,31,32,,,,0.001,0.,0.001,0.001,0.,0.001,0.09683,0.00018,0.00060,0.00239,0.1,0.001,0.002,0.133,0.,0.133,0.004,0.,0.004,,,,,,,,,
995,1,995,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.09665,0.00017,0.00061,0.00249,0.1,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1011,1011,1,,,,,,,,,,0.09688,0.00018,0.00063,0.00327,0.101,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,1.481,0.,1.481,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,0.707,0.002,0.704,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.09744,0.00018,0.00058,0.00261,0.1,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
1047,1047,1,,,,,,,,,,0.09641,0.00020,0.00062,0.00340,0.1,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1053,1,1053,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.077,0.,0.077,0.001,0.,0.001,0.001,0.,0.001,0.09858,0.00018,0.00074,0.00841,0.108,0.,0.01,,,,0.005,0.,0.005,,,,,,,,,
1075,1,1075,2.455,0.,2.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,2.04,0.003,2.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.09932,0.00018,0.00059,0.00264,0.102,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1082,1082,1,,,,,,,,,,0.09810,0.00018,0.00060,0.00363,0.102,0.,0.004,,,,0.006,0.,0.006,,,,,,,,,
1112,1,1112,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.09846,0.00017,0.00060,0.00277,0.102,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1118,1118,1,,,,,,,,,,0.09864,0.00018,0.00058,0.00367,0.103,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1122,33,34,,,,0.001,0.,0.001,0.001,0.,0.001,0.09947,0.00018,0.00057,0.00277,0.103,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1154,1,1154,,,,,,,,,,0.09843,0.00018,0.00064,0.00281,0.102,0.,0.004,,,,0.015,0.,0.015,,,,,,,,,
1154,1154,1,,,,,,,,,,0.09815,0.00018,0.00065,0.00371,0.102,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1170,1,1170,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.09835,0.00021,0.00069,0.00288,0.102,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1190,34,35,,,,0.001,0.,0.001,0.003,0.,0.003,0.09829,0.00018,0.00050,0.00298,0.102,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1190,1190,1,,,,,,,,,,0.09791,0.00022,0.00062,0.00399,0.102,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1212,1,1212,,,,,,,,,,0.09742,0.00017,0.00057,0.00301,0.101,0.,0.004,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.10011,0.00018,0.00055,0.00416,0.105,0.,0.005,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.10132,0.00018,0.00072,0.00300,0.105,0.001,0.005,,,,0.005,0.,0.005,,,,,,,,,
1226,1226,1,,,,,,,,,,0.09916,0.00018,0.00066,0.00427,0.104,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1228,1,1228,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.001,0.,0.001,0.001,0.,0.001,0.09868,0.00021,0.00064,0.00307,0.102,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1262,1,1262,,,,,,,,,,0.09848,0.00018,0.00064,0.00312,0.102,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1262,1262,1,,,,,,,,,,0.09834,0.00018,0.00061,0.00430,0.103,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1286,1,1286,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.09921,0.00018,0.00061,0.00318,0.103,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1298,1298,1,,,,,,,,,,0.09839,0.00018,0.00070,0.00424,0.103,0.,0.005,,,,0.007,0.,0.007,,,,,,,,,
1332,36,37,,,,0.001,0.,0.001,0.001,0.,0.001,0.09886,0.00017,0.00061,0.00317,0.102,0.,0.005,,,,0.007,0.,0.007,,,,,,,,,
1334,1,1334,,,,,,,,,,0.09939,0.00018,0.00064,0.00331,0.103,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1334,1334,1,,,,,,,,,,0.10783,0.00018,0.00070,0.00442,0.113,0.,0.014,,,,0.007,0.,0.007,,,,,,,,,
1344,1,1344,,,,0.003,0.,0.003,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.09949,0.00021,0.00062,0.00333,0.103,0.,0.004,,,,0.006,0.,0.006,,,,,,,,,
1369,37,37,,,,,,,,,,0.09823,0.00018,0.00097,0.00333,0.102,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1369,1369,1,,,,,,,,,,0.09876,0.00020,0.00064,0.00456,0.104,0.,0.006,,,,0.067,0.,0.067,,,,,,,,,
1403,1,1403,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.09968,0.00018,0.00064,0.00346,0.104,0.,0.004,,,,0.006,0.,0.006,,,,,,,,,
1405,1405,1,,,,,,,,,,0.10178,0.00020,0.00069,0.00471,0.107,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1406,37,38,,,,0.001,0.,0.001,0.002,0.,0.002,0.10479,0.00018,0.00058,0.00355,0.109,0.001,0.004,,,,0.006,0.,0.006,,,,,,,,,
1441,1,1441,,,,,,,,,,0.10005,0.00018,0.00064,0.00364,0.104,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1441,1441,1,,,,,,,,,,0.09978,0.00018,0.00069,0.00479,0.105,0.,0.006,,,,0.012,0.,0.012,,,,,,,,,
1461,1,1461,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.002,0.,0.002,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.10000,0.00020,0.00064,0.00368,0.104,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1477,1477,1,,,,,,,,,,0.10066,0.00018,0.00064,0.00496,0.106,0.,0.007,,,,0.008,0.,0.008,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.002,0.,0.002,0.09875,0.00018,0.00054,0.00358,0.103,0.,0.004,,,,0.006,0.,0.006,,,,,,,,,
1513,1,1513,,,,,,,,,,0.09807,0.00018,0.00056,0.00395,0.102,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1513,1513,1,,,,,,,,,,0.09720,0.00018,0.00057,0.00508,0.103,0.,0.007,,,,0.04,0.,0.04,,,,,,,,,
1519,1,1519,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.004,0.,0.004,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,3.339,0.,3.339,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,1.601,0.007,1.593,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.10043,0.00018,0.00069,0.00380,0.105,0.,0.005,,,,0.009,0.001,0.008,,,,,,,,,
1549,1549,1,,,,,,,,,,0.10066,0.00021,0.00074,0.00516,0.106,0.,0.006,,,,0.011,0.001,0.01,,,,,,,,,
1560,39,40,,,,0.002,0.,0.002,0.002,0.,0.002,0.10111,0.00018,0.00067,0.00383,0.105,0.,0.006,0.137,0.,0.137,0.007,0.,0.007,,,,,,,,,
1577,1,1577,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.003,0.,0.003,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1585,1,1585,,,,,,,,,,0.09924,0.00018,0.00067,0.00389,0.104,0.,0.006,,,,0.05,0.003,0.046,,,,,,,,,
1585,1585,1,,,,,,,,,,0.10035,0.00018,0.00068,0.00525,0.106,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1621,1,1621,,,,,,,,,,0.10039,0.00018,0.00067,0.00399,0.105,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1621,1621,1,,,,,,,,,,0.09989,0.00018,0.00067,0.00538,0.106,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1635,1,1635,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.011,0.,0.011,0.002,0.,0.002,0.10051,0.00018,0.00063,0.00413,0.105,0.,0.005,,,,0.007,0.,0.007,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1657,1,1657,,,,,,,,,,0.10041,0.00018,0.00374,0.00404,0.108,0.,0.009,,,,0.02,0.,0.02,,,,,,,,,
1657,1657,1,,,,,,,,,,0.10046,0.00018,0.00065,0.00577,0.107,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1693,1,1693,,,,,,,,,,0.10019,0.00019,0.00066,0.00421,0.105,0.001,0.005,,,,0.007,0.,0.007,,,,,,,,,
1693,1693,1,,,,,,,,,,0.10007,0.00018,0.00068,0.00570,0.106,0.001,0.006,,,,0.009,0.,0.009,,,,,,,,,
1694,1,1694,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1722,41,42,,,,0.002,0.,0.002,0.002,0.,0.002,0.10177,0.00018,0.00063,0.07366,0.176,0.,0.075,,,,0.026,0.,0.026,,,,,,,,,
1729,1,1729,,,,,,,,,,0.10018,0.00018,0.00066,0.00422,0.105,0.,0.006,,,,0.013,0.001,0.011,,,,,,,,,
1729,1729,1,,,,,,,,,,0.09997,0.00018,0.00071,0.00585,0.106,0.,0.007,,,,0.01,0.,0.01,,,,,,,,,
1752,1,1752,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.10029,0.00018,0.00067,0.00442,0.105,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1765,1765,1,,,,,,,,,,0.10020,0.00018,0.00074,0.00609,0.107,0.,0.007,,,,0.01,0.,0.01,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1801,1,1801,,,,,,,,,,0.10132,0.00018,0.00069,0.00452,0.106,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1801,1801,1,,,,,,,,,,0.10007,0.00018,0.00069,0.00858,0.109,0.,0.01,,,,0.01,0.,0.01,,,,,,,,,
1806,42,43,,,,0.002,0.,0.002,0.002,0.,0.002,0.10047,0.00021,0.00068,0.00438,0.105,0.,0.005,,,,0.008,0.,0.008,,,,,,,,,
1810,1,1810,,,,0.004,0.,0.004,0.011,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.10398,0.00018,0.00071,0.00459,0.109,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1837,1837,1,,,,,,,,,,0.10062,0.00019,0.00074,0.00623,0.107,0.001,0.006,,,,0.01,0.,0.01,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1868,1,1868,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.10062,0.00018,0.00072,0.00474,0.106,0.,0.007,,,,0.012,0.,0.011,,,,,,,,,
1873,1873,1,,,,,,,,,,0.10083,0.00022,0.00071,0.00650,0.108,0.,0.008,,,,0.011,0.,0.011,,,,,,,,,
1891,1,1891,,,,,,,,,,0.09783,0.00018,0.00056,0.00471,0.103,0.,0.006,,,,,,,,,,,,,,,
1891,1891,1,,,,,,,,,,0.11110,0.00018,0.00062,0.00648,0.118,0.,0.021,,,,,,,,,,,,,,,
1892,43,44,,,,0.004,0.,0.004,0.002,0.,0.002,0.09778,0.00020,0.00052,0.00491,0.103,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1907,1,1907,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1907,1907,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1909,1,1909,,,,,,,,,,0.10204,0.00019,0.00068,0.00480,0.107,0.001,0.006,,,,0.008,0.,0.008,,,,,,,,,
1909,1909,1,,,,,,,,,,0.10065,0.00018,0.00073,0.00658,0.108,0.,0.008,,,,0.011,0.,0.011,,,,,,,,,
1926,1,1926,,,,0.004,0.,0.004,0.067,0.,0.067,,,,,,,,,,,,,,,,,,,,,,
1926,1926,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1945,1,1945,,,,,,,,,,0.10097,0.00018,0.00074,0.00482,0.106,0.,0.006,,,,0.014,0.,0.014,,,,,,,,,
1945,1945,1,,,,,,,,,,0.10061,0.00018,0.00069,0.00688,0.108,0.,0.009,,,,0.011,0.,0.011,,,,,,,,,
1973,1,1973,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1973,1973,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1980,44,45,,,,0.002,0.,0.002,0.002,0.,0.002,0.10112,0.00018,0.00063,0.00497,0.107,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1981,1,1981,,,,,,,,,,0.10097,0.00018,0.00071,0.00493,0.106,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1981,1981,1,,,,,,,,,,0.10153,0.00018,0.00071,0.00682,0.109,0.001,0.007,,,,0.011,0.,0.011,,,,,,,,,
1984,1,1984,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1984,1984,1,,,,0.065,0.,0.065,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
2017,1,2017,,,,,,,,,,0.10163,0.00018,0.00070,0.00505,0.107,0.,0.007,,,,0.01,0.,0.01,,,,,,,,,
2017,2017,1,,,,,,,,,,0.10171,0.00018,0.00073,0.00913,0.111,0.,0.01,,,,0.011,0.,0.011,,,,,,,,,
2034,1,2034,,,,,,,,,,,,,,,,,5.869,0.,5.868,,,,,,,,,,,,
2034,2034,1,,,,,,,,,,,,,,,,,2.909,0.014,2.893,,,,,,,,,,,,
2039,1,2039,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2039,2039,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2043,1,2043,,,,0.005,0.,0.005,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
2043,2043,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2053,1,2053,,,,,,,,,,0.10173,0.00018,0.00072,0.00521,0.108,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
2053,2053,1,,,,,,,,,,0.10065,0.00018,0.00069,0.00712,0.108,0.,0.009,,,,0.027,0.,0.027,,,,,,,,,
2070,45,46,,,,0.002,0.,0.002,0.002,0.,0.002,0.10064,0.00018,0.00069,0.00514,0.106,0.,0.006,0.19,0.,0.19,0.009,0.,0.009,,,,,,,,,
2089,1,2089,,,,,,,,,,0.10175,0.00018,0.00087,0.00515,0.108,0.001,0.006,,,,0.009,0.,0.009,,,,,,,,,
2089,2089,1,,,,,,,,,,0.10018,0.00018,0.00073,0.00717,0.108,0.,0.009,,,,0.012,0.,0.012,,,,,,,,,
2101,1,2101,,,,0.005,0.,0.005,0.043,0.,0.042,,,,,,,,,,,,,,,,,,,,,,
2101,2101,1,,,,0.005,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2105,1,2105,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2105,2105,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
