param-0-nm,param-1-n,param-2-m,param-3-input-size,param-4-output-size,param-5-num-rewrites,autorewrite-regression-cubic-real,autorewrite-regression-cubic-sys,autorewrite-regression-cubic-user,rewrite!-regression-cubic-real,rewrite!-regression-cubic-sys,rewrite!-regression-cubic-user,rewrite-strat(bottomup)-regression-cubic-real,rewrite-strat(bottomup)-regression-cubic-sys,rewrite-strat(bottomup)-regression-cubic-user,rewrite-strat(topdown)-regression-cubic-real,rewrite-strat(topdown)-regression-cubic-sys,rewrite-strat(topdown)-regression-cubic-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user,ssr-rewrite!-regression-cubic-real,ssr-rewrite!-regression-cubic-sys,ssr-rewrite!-regression-cubic-user
147,0,147,297,3,147,,,,,,,,,,0.075,0.,0.075,,,,,,
147,1,49,301,7,147,0.038,0.,0.038,0.042,0.,0.042,,,,0.068,0.,0.068,,,,,,
147,2,21,309,15,147,0.023,0.,0.023,0.024,0.,0.024,,,,0.047,0.,0.047,,,,,,
148,0,148,299,3,148,0.06,0.,0.06,,,,,,,0.076,0.,0.076,,,,,,
149,0,149,301,3,149,,,,,,,,,,0.077,0.,0.077,,,,,,
150,0,150,303,3,150,,,,,,,,,,0.079,0.,0.079,,,,,,
150,1,50,307,7,150,,,,,,,,,,0.071,0.,0.071,,,,,,
150,3,10,331,31,150,0.015,0.,0.015,0.016,0.,0.016,0.163,0.,0.163,0.038,0.,0.038,0.081,0.,0.081,0.033,0.,0.033
151,0,151,305,3,151,0.064,0.,0.064,0.062,0.,0.062,,,,0.077,0.,0.077,,,,,,
152,0,152,307,3,152,,,,,,,,,,0.078,0.,0.078,,,,,,
153,0,153,309,3,153,,,,,,,,,,0.082,0.,0.082,,,,,,
153,1,51,313,7,153,0.044,0.,0.044,0.042,0.,0.042,,,,0.073,0.,0.073,,,,,,
154,0,154,311,3,154,0.065,0.,0.065,,,,,,,0.081,0.,0.081,,,,,,
154,2,22,323,15,154,0.026,0.,0.026,0.027,0.,0.027,,,,0.047,0.,0.047,,,,,,
155,0,155,313,3,155,,,,,,,,,,0.084,0.,0.084,,,,,,
155,4,5,373,63,155,0.011,0.,0.011,0.01,0.,0.01,0.181,0.,0.18,0.033,0.,0.033,0.07,0.,0.07,0.025,0.,0.025
156,0,156,315,3,156,,,,,,,,,,0.087,0.,0.087,,,,,,
156,1,52,319,7,156,,,,,,,,,,0.077,0.,0.077,,,,,,
157,0,157,317,3,157,0.061,0.,0.061,0.069,0.,0.069,,,,0.089,0.,0.089,,,,,,
158,0,158,319,3,158,,,,,,,,,,0.103,0.,0.103,,,,,,
159,0,159,321,3,159,,,,,,,,,,0.093,0.,0.093,,,,,,
159,1,53,325,7,159,0.043,0.,0.043,0.046,0.,0.046,,,,0.077,0.,0.077,,,,,,
160,0,160,323,3,160,0.064,0.,0.064,,,,,,,0.091,0.,0.091,,,,,,
161,0,161,325,3,161,,,,,,,,,,0.105,0.,0.105,0.157,0.001,0.155,,,
161,2,23,337,15,161,0.027,0.,0.027,0.029,0.,0.028,,,,0.052,0.,0.052,,,,,,
162,0,162,327,3,162,,,,,,,,,,0.089,0.,0.089,,,,,,
162,1,54,331,7,162,,,,,,,,,,0.08,0.,0.08,,,,,,
163,0,163,329,3,163,0.068,0.,0.068,0.074,0.,0.074,,,,0.088,0.,0.088,,,,,,
164,0,164,331,3,164,,,,,,,,,,0.093,0.,0.093,,,,,,
165,0,165,333,3,165,,,,,,,,,,0.092,0.,0.091,,,,,,
165,1,55,337,7,165,0.048,0.,0.048,0.048,0.,0.048,,,,0.081,0.,0.081,,,,,,
165,3,11,361,31,165,0.019,0.,0.019,0.018,0.,0.018,0.191,0.,0.191,0.044,0.,0.044,0.091,0.,0.091,0.04,0.,0.04
166,0,166,335,3,166,0.07,0.,0.07,,,,,,,0.095,0.,0.094,,,,,,
167,0,167,337,3,167,,,,,,,,,,0.098,0.,0.098,,,,,,
168,0,168,339,3,168,,,,,,,,,,0.099,0.,0.099,,,,,,
168,1,56,343,7,168,,,,,,,,,,0.081,0.,0.081,,,,,,
168,2,24,351,15,168,0.03,0.,0.03,0.03,0.,0.03,,,,0.058,0.,0.058,,,,,,
169,0,169,341,3,169,0.072,0.,0.071,0.081,0.,0.081,,,,0.095,0.,0.095,,,,,,
170,0,170,343,3,170,0.073,0.,0.073,,,,,,,,,,,,,0.159,0.,0.159
171,0,171,345,3,171,,,,0.076,0.,0.076,,,,,,,,,,,,
171,1,57,349,7,171,0.048,0.,0.048,0.051,0.,0.05,,,,0.083,0.,0.083,0.157,0.001,0.156,0.119,0.,0.119
175,2,25,365,15,175,0.034,0.001,0.033,0.041,0.,0.041,,,,0.064,0.,0.064,0.128,0.,0.128,,,
180,3,12,391,31,180,0.021,0.,0.021,0.022,0.,0.022,0.244,0.001,0.242,0.054,0.,0.054,0.116,0.,0.116,0.046,0.,0.046
182,2,26,379,15,182,,,,,,,,,,,,,,,,0.088,0.,0.088
186,4,6,435,63,186,0.014,0.,0.014,0.014,0.,0.014,,,,0.048,0.,0.048,,,,0.034,0.,0.034
189,5,3,505,127,189,0.01,0.,0.01,0.009,0.,0.009,,,,0.044,0.,0.044,0.082,0.,0.082,0.024,0.,0.024
193,0,193,389,3,193,,,,,,,,,,,,,0.217,0.,0.217,,,
195,3,13,421,31,195,,,,0.025,0.,0.025,0.267,0.,0.267,,,,0.126,0.,0.126,0.053,0.,0.053
197,0,197,397,3,197,,,,,,,,,,0.136,0.,0.136,,,,,,
199,0,199,401,3,199,0.098,0.,0.097,,,,,,,,,,,,,,,
200,0,200,403,3,200,,,,0.11,0.,0.11,,,,,,,,,,,,
204,0,204,411,3,204,,,,,,,,,,,,,,,,0.227,0.,0.227
204,1,68,415,7,204,,,,,,,,,,0.113,0.,0.113,,,,0.162,0.,0.161
207,1,69,421,7,207,0.07,0.,0.07,,,,,,,,,,,,,,,
210,2,30,435,15,210,,,,,,,,,,0.107,0.,0.107,,,,,,
210,3,14,451,31,210,,,,0.027,0.,0.027,0.319,0.,0.319,,,,0.145,0.,0.145,0.062,0.,0.062
213,1,71,433,7,213,,,,,,,,,,,,,0.232,0.,0.231,,,
216,1,72,439,7,216,,,,0.082,0.002,0.08,,,,,,,,,,,,
217,2,31,449,15,217,0.05,0.,0.05,,,,,,,,,,0.187,0.,0.187,,,
217,4,7,497,63,217,,,,,,,0.34,0.,0.339,0.058,0.,0.058,0.114,0.,0.114,0.044,0.,0.044
224,2,32,463,15,224,,,,,,,,,,,,,,,,0.132,0.,0.131
225,0,225,453,3,225,,,,,,,,,,0.172,0.,0.172,0.303,0.001,0.301,,,
225,3,15,481,31,225,,,,0.035,0.,0.035,0.365,0.,0.364,0.082,0.,0.082,0.17,0.,0.17,0.074,0.,0.074
228,0,228,459,3,228,0.126,0.001,0.125,,,,,,,,,,,,,,,
229,0,229,461,3,229,,,,0.13,0.,0.13,,,,,,,,,,,,
231,2,33,477,15,231,,,,0.056,0.,0.056,,,,,,,,,,,,
237,1,79,481,7,237,,,,,,,,,,0.15,0.,0.15,,,,0.217,0.,0.217
238,0,238,479,3,238,,,,,,,,,,,,,,,,0.303,0.,0.303
240,3,16,511,31,240,0.045,0.,0.045,0.035,0.,0.035,0.422,0.,0.422,,,,0.184,0.,0.184,0.08,0.,0.08
243,1,81,493,7,243,0.096,0.,0.096,,,,,,,,,,,,,,,
245,2,35,505,15,245,,,,,,,,,,0.136,0.,0.136,,,,,,
248,4,8,559,63,248,0.024,0.,0.024,,,,,,,0.075,0.,0.075,,,,0.053,0.,0.053
252,5,4,631,127,252,0.018,0.,0.018,0.015,0.,0.015,,,,0.063,0.,0.063,0.126,0.,0.126,0.037,0.,0.037
253,0,253,509,3,253,,,,,,,,,,0.21,0.,0.21,,,,,,
254,6,2,763,255,254,0.014,0.,0.014,0.011,0.,0.011,,,,0.062,0.,0.062,0.111,0.,0.111,0.026,0.,0.026
255,1,85,517,7,255,,,,,,,,,,,,,0.311,0.002,0.309,,,
255,3,17,541,31,255,,,,0.043,0.,0.042,0.486,0.,0.485,,,,0.225,0.,0.224,0.091,0.,0.091
255,7,1,1021,511,255,0.013,0.,0.013,0.009,0.,0.009,0.261,0.,0.261,0.068,0.,0.068,0.109,0.,0.109,0.018,0.,0.018
257,0,257,517,3,257,0.159,0.,0.159,,,,,,,,,,0.389,0.,0.388,,,
258,0,258,519,3,258,,,,0.166,0.,0.166,,,,,,,,,,,,
259,2,37,533,15,259,0.068,0.,0.068,,,,,,,,,,0.254,0.,0.254,,,
261,1,87,529,7,261,,,,0.115,0.,0.115,,,,,,,,,,,,
266,2,38,547,15,266,,,,,,,,,,,,,,,,0.182,0.,0.181
270,1,90,547,7,270,,,,,,,,,,0.191,0.,0.191,,,,0.275,0.,0.275
270,3,18,571,31,270,,,,0.049,0.,0.049,,,,0.116,0.,0.116,0.218,0.,0.218,0.104,0.,0.104
279,1,93,565,7,279,0.127,0.,0.126,,,,,,,,,,,,,,,
279,4,9,621,63,279,,,,0.029,0.,0.029,,,,0.097,0.,0.097,0.182,0.,0.182,,,
280,2,40,575,15,280,,,,,,,,,,0.16,0.,0.16,,,,,,
281,0,281,565,3,281,,,,,,,,,,0.278,0.,0.278,,,,,,
283,0,283,569,3,283,0.246,0.015,0.23,,,,,,,,,,,,,,,
285,3,19,601,31,285,,,,0.049,0.,0.049,,,,,,,0.237,0.002,0.235,0.113,0.,0.113
286,0,286,575,3,286,0.194,0.,0.194,,,,,,,,,,,,,,,
287,0,287,577,3,287,,,,0.204,0.,0.204,,,,,,,,,,,,
287,2,41,589,15,287,,,,0.084,0.,0.084,,,,,,,,,,,,
288,0,288,579,3,288,,,,,,,,,,0.355,0.018,0.336,,,,,,
300,3,20,631,31,300,0.054,0.,0.054,0.058,0.,0.058,,,,,,,0.257,0.,0.256,0.127,0.,0.127
301,2,43,617,15,301,0.094,0.,0.094,,,,,,,,,,,,,,,
303,1,101,613,7,303,,,,,,,,,,0.237,0.,0.237,,,,,,
306,1,102,619,7,306,,,,0.165,0.,0.165,,,,,,,,,,,,
309,0,309,621,3,309,,,,,,,,,,0.348,0.,0.348,,,,,,
310,4,10,683,63,310,0.034,0.,0.034,0.033,0.,0.033,,,,0.108,0.,0.107,,,,,,
315,0,315,633,3,315,0.231,0.,0.231,,,,,,,,,,,,,,,
315,1,105,637,7,315,0.178,0.,0.177,,,,,,,,,,,,,,,
315,2,45,645,15,315,,,,,,,,,,0.197,0.,0.197,,,,,,
315,3,21,661,31,315,,,,0.064,0.,0.064,,,,0.147,0.,0.147,0.279,0.001,0.278,0.137,0.,0.136
315,5,5,757,127,315,0.022,0.,0.022,0.022,0.,0.022,,,,0.092,0.,0.092,,,,0.057,0.,0.057
316,0,316,635,3,316,,,,0.244,0.,0.243,,,,,,,,,,,,
330,3,22,691,31,330,,,,0.062,0.,0.062,,,,,,,0.304,0.001,0.302,0.153,0.,0.153
336,1,112,679,7,336,,,,,,,,,,0.318,0.,0.318,,,,,,
337,0,337,677,3,337,,,,,,,,,,0.362,0.,0.362,,,,,,
341,4,11,745,63,341,0.04,0.,0.04,,,,,,,0.131,0.,0.131,,,,,,
342,0,342,687,3,342,,,,0.302,0.,0.301,,,,,,,,,,,,
343,2,49,701,15,343,0.123,0.,0.122,0.119,0.,0.119,,,,0.258,0.,0.258,,,,,,
345,3,23,721,31,345,,,,0.068,0.,0.068,,,,,,,0.348,0.,0.348,0.172,0.,0.172
350,2,50,715,15,350,,,,,,,,,,0.286,0.,0.286,,,,,,
357,2,51,729,15,357,,,,,,,,,,0.249,0.,0.249,,,,,,
360,3,24,751,31,360,,,,0.074,0.,0.074,,,,,,,0.387,0.,0.387,0.182,0.,0.182
364,2,52,743,15,364,,,,,,,,,,0.281,0.,0.281,,,,,,
371,2,53,757,15,371,,,,,,,,,,0.261,0.,0.261,,,,,,
372,4,12,807,63,372,0.046,0.,0.046,0.05,0.,0.05,,,,,,,,,,,,
375,3,25,781,31,375,,,,0.082,0.,0.082,,,,,,,0.411,0.,0.41,0.195,0.,0.195
378,2,54,771,15,378,,,,,,,,,,0.273,0.,0.273,,,,,,
378,5,6,883,127,378,0.029,0.,0.029,,,,,,,0.122,0.,0.122,,,,0.08,0.,0.08
381,6,3,1017,255,381,,,,0.028,0.,0.028,,,,,,,0.218,0.,0.218,0.048,0.,0.047
385,0,385,773,3,385,,,,,,,,,,,,,0.775,0.,0.775,,,
385,2,55,785,15,385,,,,,,,,,,0.361,0.,0.361,0.536,0.,0.534,,,
390,3,26,811,31,390,,,,0.097,0.,0.097,,,,,,,0.427,0.003,0.424,0.207,0.,0.207
392,2,56,799,15,392,,,,,,,,,,0.295,0.001,0.293,,,,,,
399,2,57,813,15,399,,,,,,,,,,0.307,0.001,0.306,,,,,,
403,4,13,869,63,403,0.057,0.,0.057,,,,,,,,,,0.364,0.,0.364,,,
405,3,27,841,31,405,,,,0.104,0.,0.104,,,,,,,,,,0.22,0.,0.22
406,2,58,827,15,406,,,,,,,,,,0.315,0.,0.314,,,,,,
413,2,59,841,15,413,,,,,,,,,,0.322,0.,0.322,,,,,,
420,2,60,855,15,420,,,,,,,,,,0.39,0.,0.39,,,,,,
420,3,28,871,31,420,,,,0.104,0.,0.103,,,,,,,,,,0.234,0.,0.233
427,0,427,857,3,427,,,,0.466,0.002,0.464,,,,,,,,,,,,
427,2,61,869,15,427,0.176,0.,0.175,0.179,0.,0.178,,,,0.366,0.,0.366,,,,,,
434,2,62,883,15,434,,,,,,,,,,0.353,0.,0.353,,,,,,
434,4,14,931,63,434,0.068,0.,0.068,0.069,0.,0.069,,,,0.202,0.,0.202,,,,0.155,0.,0.155
435,3,29,901,31,435,,,,0.126,0.,0.126,,,,,,,,,,0.25,0.,0.25
441,2,63,897,15,441,,,,,,,,,,0.366,0.,0.366,,,,,,
441,5,7,1009,127,441,0.039,0.,0.039,,,,,,,0.164,0.,0.164,,,,,,
448,2,64,911,15,448,,,,,,,,,,0.38,0.,0.38,,,,,,
450,3,30,931,31,450,,,,0.12,0.,0.119,,,,,,,,,,0.303,0.,0.303
455,2,65,925,15,455,,,,,,,,,,0.511,0.,0.511,,,,,,
462,2,66,939,15,462,,,,,,,,,,0.429,0.,0.429,,,,,,
465,3,31,961,31,465,,,,0.138,0.,0.137,,,,,,,,,,0.312,0.001,0.31
465,4,15,993,63,465,0.079,0.,0.078,,,,,,,,,,,,,,,
469,2,67,953,15,469,,,,,,,,,,0.413,0.,0.413,,,,,,
476,2,68,967,15,476,,,,,,,,,,0.417,0.,0.417,,,,,,
480,3,32,991,31,480,,,,0.133,0.,0.133,,,,,,,,,,0.327,0.,0.326
483,2,69,981,15,483,,,,,,,,,,0.416,0.,0.416,,,,,,
490,2,70,995,15,490,,,,,,,,,,0.449,0.,0.449,,,,,,
495,3,33,1021,31,495,,,,0.139,0.,0.139,,,,,,,,,,0.339,0.,0.339
496,4,16,1055,63,496,0.091,0.,0.09,0.091,0.,0.091,,,,,,,,,,0.209,0.,0.209
497,2,71,1009,15,497,,,,,,,,,,0.507,0.001,0.505,,,,,,
504,2,72,1023,15,504,,,,,,,,,,0.465,0.,0.465,,,,,,
504,5,8,1135,127,504,0.051,0.,0.051,,,,,,,0.209,0.,0.209,,,,,,
505,0,505,1013,3,505,,,,,,,,,,0.854,0.,0.854,,,,,,
508,0,508,1019,3,508,0.602,0.006,0.595,,,,,,,,,,,,,,,
508,6,4,1271,255,508,,,,0.033,0.,0.033,,,,,,,0.348,0.,0.348,,,
510,3,34,1051,31,510,,,,0.147,0.,0.146,,,,,,,,,,0.365,0.002,0.362
511,2,73,1037,15,511,,,,0.256,0.,0.256,,,,,,,0.901,0.,0.901,,,
511,8,1,2045,1023,511,0.028,0.,0.027,0.018,0.,0.018,,,,0.203,0.,0.203,0.306,0.,0.306,0.042,0.,0.042
512,0,512,1027,3,512,,,,0.634,0.004,0.629,,,,,,,,,,,,
513,0,513,1029,3,513,,,,,,,,,,,,,1.408,0.003,1.404,,,
525,3,35,1081,31,525,,,,0.159,0.,0.158,,,,,,,,,,0.381,0.001,0.379
527,4,17,1117,63,527,0.093,0.,0.093,0.096,0.,0.096,,,,0.316,0.002,0.313,,,,,,
540,3,36,1111,31,540,,,,0.168,0.,0.168,,,,,,,,,,0.403,0.001,0.402
541,0,541,1085,3,541,,,,,,,,,,,,,,,,1.517,0.,1.517
555,3,37,1141,31,555,,,,0.18,0.,0.18,,,,,,,,,,,,
558,4,18,1179,63,558,,,,0.117,0.,0.117,,,,,,,,,,,,
565,0,565,1133,3,565,0.798,0.003,0.795,,,,,,,,,,,,,,,
567,5,9,1261,127,567,,,,,,,,,,,,,0.499,0.,0.498,0.159,0.,0.159
570,3,38,1171,31,570,,,,0.188,0.,0.188,,,,,,,,,,,,
575,0,575,1153,3,575,,,,,,,,,,1.065,0.014,1.05,,,,,,
589,4,19,1241,63,589,0.111,0.,0.111,0.115,0.,0.115,,,,0.378,0.002,0.376,,,,,,
590,0,590,1183,3,590,,,,,,,,,,1.152,0.007,1.144,,,,,,
593,0,593,1189,3,593,0.846,0.,0.845,,,,,,,,,,,,,,,
620,4,20,1303,63,620,,,,0.143,0.,0.143,,,,,,,,,,,,
651,4,21,1365,63,651,0.15,0.,0.149,0.153,0.,0.153,,,,0.416,0.,0.416,,,,,,
674,0,674,1351,3,674,,,,,,,,,,1.494,0.005,1.488,,,,,,
677,0,677,1357,3,677,1.056,0.,1.055,,,,,,,,,,,,,,,
682,4,22,1427,63,682,,,,0.155,0.,0.155,,,,,,,,,,,,
683,0,683,1369,3,683,,,,1.089,0.,1.089,,,,,,,,,,,,
693,5,11,1513,127,693,0.085,0.,0.085,0.092,0.,0.091,,,,0.356,0.002,0.354,,,,,,
769,0,769,1541,3,769,,,,,,,,,,,,,3.004,0.002,3.002,,,
811,0,811,1625,3,811,,,,,,,,,,,,,,,,3.28,0.,3.28
819,5,13,1765,127,819,,,,,,,,,,,,,0.997,0.,0.997,0.309,0.,0.309
1008,5,16,2143,127,1008,0.178,0.,0.178,0.188,0.,0.188,,,,0.695,0.001,0.693,,,,,,
1011,0,1011,2025,3,1011,,,,,,,,,,3.385,0.014,3.37,,,,,,
1016,0,1016,2035,3,1016,2.377,0.005,2.371,,,,,,,,,,,,,,,
1023,9,1,4093,2047,1023,0.058,0.,0.058,0.04,0.,0.039,,,,0.597,0.,0.597,0.835,0.,0.835,0.091,0.,0.091
1024,0,1024,2051,3,1024,,,,2.472,0.,2.471,,,,,,,,,,,,
1025,0,1025,2053,3,1025,,,,,,,,,,,,,5.294,0.01,5.283,,,
1071,5,17,2269,127,1071,,,,,,,,,,,,,,,,0.527,0.003,0.523
1081,0,1081,2165,3,1081,,,,,,,,,,,,,,,,5.779,0.005,5.774
1323,5,21,2773,127,1323,0.308,0.,0.308,0.309,0.,0.308,,,,1.235,0.,1.235,,,,,,
1365,0,1365,2733,3,1365,,,,4.455,0.016,4.438,,,,,,,,,,,,
