param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
2433,2433,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
2449,1,2449,,,,,,,,,,0.1,0.003,0.011,,,,0.017,0.,0.017,,,,,,,,,
2449,2449,1,,,,,,,,,,0.223,0.007,0.124,,,,0.015,0.,0.015,,,,,,,,,
2450,1,2450,,,,0.011,0.,0.011,0.027,0.,0.027,,,,,,,,,,,,,,,,,,
2450,49,50,,,,0.009,0.004,0.005,0.006,0.,0.006,0.098,0.004,0.011,,,,0.013,0.,0.013,,,,,,,,,
2450,2450,1,,,,0.007,0.,0.007,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
2485,1,2485,,,,,,,,,,0.103,0.003,0.011,,,,0.012,0.,0.012,,,,,,,,,
2485,2485,1,,,,,,,,,,0.102,0.003,0.013,,,,0.015,0.,0.015,,,,,,,,,
2499,1,2499,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
2499,2499,1,,,,,,,,,,,,,,,,0.032,0.,0.032,,,,,,,,,
2508,1,2508,,,,0.009,0.,0.009,0.012,0.004,0.008,,,,,,,,,,,,,,,,,,
2508,2508,1,,,,0.007,0.,0.007,0.009,0.,0.008,,,,,,,,,,,,,,,,,,
2521,1,2521,,,,,,,,,,0.099,0.004,0.011,,,,0.013,0.,0.013,,,,,,,,,
2521,2521,1,,,,,,,,,,0.102,0.003,0.014,,,,0.122,0.,0.122,,,,,,,,,
2548,1,2548,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2548,2548,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
2550,50,51,,,,0.005,0.,0.005,0.006,0.,0.006,0.107,0.007,0.013,,,,0.014,0.,0.014,,,,,,,,,
2557,1,2557,,,,,,,,,,0.099,0.007,0.006,,,,0.013,0.,0.013,,,,,,,,,
2557,2557,1,,,,,,,,,,0.106,0.004,0.014,,,,0.015,0.,0.015,,,,,,,,,
2565,1,2565,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2565,2565,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
2567,1,2567,,,,0.008,0.,0.008,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2567,2567,1,,,,0.007,0.,0.007,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2586,1,2586,,,,,,,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
2586,2586,1,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2593,1,2593,,,,,,,,,,0.101,0.004,0.011,,,,0.012,0.,0.012,,,,,,,,,
2593,2593,1,,,,,,,,,,0.107,0.006,0.014,,,,0.015,0.,0.015,,,,,,,,,
2625,1,2625,,,,0.009,0.,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2625,2625,1,,,,0.007,0.,0.007,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2629,1,2629,,,,,,,,,,0.107,0.007,0.009,,,,0.019,0.,0.019,,,,,,,,,
2629,2629,1,,,,,,,,,,0.121,0.007,0.028,,,,0.016,0.,0.016,,,,,,,,,
2631,1,2631,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2631,2631,1,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,
2646,1,2646,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2646,2646,1,,,,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,
2647,1,2647,,,,,,,,,,0.096,0.003,0.01,,,,,,,,,,,,,,,
2647,2647,1,,,,,,,,,,0.129,0.006,0.031,,,,,,,,,,,,,,,
2652,51,52,,,,0.005,0.,0.005,0.016,0.,0.016,0.102,0.004,0.012,,,,0.015,0.,0.015,,,,,,,,,
2665,1,2665,,,,,,,,,,0.102,0.,0.015,,,,0.011,0.,0.011,,,,,,,,,
2665,2665,1,,,,,,,,,,0.105,0.,0.018,,,,0.015,0.,0.015,,,,,,,,,
2683,1,2683,,,,0.009,0.,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2683,2683,1,,,,0.007,0.,0.007,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2696,1,2696,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
2696,2696,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
2701,1,2701,,,,,,,,,,0.101,0.003,0.012,,,,0.012,0.,0.012,,,,,,,,,
2701,2701,1,,,,,,,,,,0.102,0.003,0.016,,,,0.034,0.,0.034,,,,,,,,,
2722,1,2722,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2722,2722,1,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2737,1,2737,,,,,,,,,,0.109,0.,0.023,,,,0.012,0.,0.012,,,,,,,,,
2737,2737,1,,,,,,,,,,0.107,0.004,0.014,,,,0.017,0.,0.017,,,,,,,,,
2742,1,2742,,,,0.016,0.,0.016,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
2742,2742,1,,,,0.008,0.,0.008,0.025,0.,0.025,,,,,,,,,,,,,,,,,,
2744,1,2744,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,
2744,2744,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
2756,52,53,,,,0.006,0.,0.006,0.035,0.,0.035,0.101,0.003,0.012,,,,0.014,0.,0.014,,,,,,,,,
2762,1,2762,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
2762,2762,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
2773,1,2773,,,,,,,,,,0.1,0.003,0.012,,,,0.013,0.,0.013,,,,,,,,,
2773,2773,1,,,,,,,,,,0.104,0.003,0.015,,,,0.017,0.,0.017,,,,,,,,,
2800,1,2800,,,,0.01,0.,0.01,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2800,2800,1,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,
2809,1,2809,,,,,,,,,,0.1,0.007,0.007,,,,0.017,0.,0.017,,,,,,,,,
2809,53,53,,,,,,,,,,0.105,0.002,0.015,,,,0.013,0.,0.013,,,,,,,,,
2809,2809,1,,,,,,,,,,0.104,0.,0.019,,,,0.017,0.,0.017,,,,,,,,,
2828,1,2828,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2828,2828,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
2842,1,2842,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,
2842,2842,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
2845,1,2845,,,,,,,,,,0.099,0.,0.015,,,,0.013,0.,0.013,,,,,,,,,
2845,2845,1,,,,,,,,,,0.105,0.006,0.012,,,,0.018,0.,0.018,,,,,,,,,
2858,1,2858,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
2858,2858,1,,,,0.024,0.,0.024,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2862,53,54,,,,0.005,0.,0.005,0.007,0.,0.007,0.102,0.004,0.013,,,,0.016,0.,0.016,,,,,,,,,
2881,1,2881,,,,,,,,,,0.117,0.008,0.018,,,,0.014,0.,0.014,,,,,,,,,
2881,2881,1,,,,,,,,,,0.11,0.007,0.014,,,,0.018,0.,0.018,,,,,,,,,
2894,1,2894,,,,,,,,,,,,,,,,0.046,0.,0.046,,,,,,,,,
2894,2894,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
2917,1,2917,,,,0.01,0.,0.01,0.02,0.,0.02,0.121,0.004,0.015,,,,0.014,0.,0.014,,,,,,,,,
2917,2917,1,,,,0.008,0.,0.008,0.011,0.,0.011,0.106,0.004,0.017,,,,0.018,0.,0.018,,,,,,,,,
2940,1,2940,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
2940,2940,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
2953,1,2953,,,,,,,,,,0.122,0.007,0.028,,,,0.016,0.,0.016,,,,,,,,,
2953,2953,1,,,,,,,,,,0.103,0.007,0.013,,,,0.02,0.,0.02,,,,,,,,,
2959,1,2959,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
2959,2959,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
2970,54,55,,,,0.006,0.,0.006,0.006,0.,0.006,0.102,0.003,0.013,,,,0.015,0.,0.015,,,,,,,,,
2975,1,2975,,,,0.01,0.,0.01,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
2975,2975,1,,,,0.012,0.003,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
2989,1,2989,,,,,,,,,,0.101,0.003,0.012,,,,0.014,0.,0.014,,,,,,,,,
2989,2989,1,,,,,,,,,,0.106,0.,0.02,,,,0.017,0.,0.017,,,,,,,,,
2994,1,2994,,,,,,,0.121,0.,0.121,,,,,,,,,,,,,,,,,,
2994,2994,1,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3025,1,3025,,,,,,,,,,0.099,0.003,0.013,,,,0.133,0.,0.133,,,,,,,,,
3025,55,55,,,,,,,,,,0.095,0.003,0.013,,,,0.015,0.,0.015,,,,,,,,,
3025,3025,1,,,,,,,,,,0.104,0.003,0.016,,,,0.023,0.,0.023,,,,,,,,,
3033,1,3033,,,,0.01,0.,0.01,0.028,0.,0.028,,,,,,,,,,,,,,,,,,
3033,3033,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,
3038,1,3038,,,,0.026,0.,0.026,,,,,,,,,,,,,,,,,,,,,
3038,3038,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,
3061,1,3061,,,,,,,,,,,,,,,,0.037,0.,0.037,,,,,,,,,
3061,3061,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3062,1,3062,,,,,,,,,,0.102,0.,0.018,,,,,,,,,,,,,,,
3062,3062,1,,,,,,,,,,0.109,0.004,0.022,,,,,,,,,,,,,,,
3080,55,56,,,,0.006,0.,0.006,0.008,0.,0.008,0.102,0.003,0.013,,,,0.017,0.,0.017,,,,,,,,,
3092,1,3092,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3092,3092,1,,,,0.009,0.,0.009,0.012,0.,0.012,,,,,,,,,,,,,,,,,,
3097,1,3097,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3097,3097,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3099,1,3099,,,,,,,,,,0.1,0.003,0.012,,,,,,,,,,,,,,,
3099,3099,1,,,,,,,,,,0.108,0.004,0.017,,,,,,,,,,,,,,,
3131,1,3131,,,,,,,0.023,0.,0.023,,,,,,,,,,,,,,,,,,
3131,3131,1,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3133,1,3133,,,,,,,,,,,,,,,,0.031,0.,0.031,,,,,,,,,
3133,3133,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3136,1,3136,,,,0.011,0.,0.011,,,,0.104,0.,0.016,,,,,,,,,,,,,,,
3136,56,56,,,,0.006,0.,0.006,,,,0.132,0.006,0.042,,,,,,,,,,,,,,,
3136,3136,1,,,,0.011,0.,0.011,,,,0.104,0.004,0.016,,,,,,,,,,,,,,,
3150,1,3150,,,,0.026,0.,0.026,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3150,3150,1,,,,0.008,0.,0.008,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
3169,1,3169,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3169,3169,1,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3173,1,3173,,,,,,,,,,0.102,0.,0.018,,,,,,,,,,,,,,,
3173,3173,1,,,,,,,,,,0.115,0.003,0.019,,,,,,,,,,,,,,,
3192,56,57,,,,0.006,0.,0.006,0.018,0.,0.018,0.102,0.003,0.014,,,,0.019,0.,0.019,,,,,,,,,
3205,1,3205,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3205,3205,1,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3208,1,3208,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3208,3208,1,,,,0.009,0.,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,
3209,1,3209,,,,,,,,,,0.227,0.004,0.136,,,,,,,,,,,,,,,
3209,3209,1,,,,,,,,,,0.114,0.006,0.016,,,,,,,,,,,,,,,
3234,1,3234,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,
3234,3234,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3241,1,3241,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3241,3241,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3246,1,3246,,,,,,,,,,0.106,0.006,0.012,,,,,,,,,,,,,,,
3246,3246,1,,,,,,,,,,0.108,0.,0.022,,,,,,,,,,,,,,,
3267,1,3267,,,,0.014,0.,0.014,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3267,3267,1,,,,0.01,0.,0.01,0.037,0.,0.037,,,,,,,,,,,,,,,,,,
3277,1,3277,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3277,3277,1,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
3283,1,3283,,,,,,,,,,0.112,0.007,0.016,,,,,,,,,,,,,,,
3283,3283,1,,,,,,,,,,0.109,0.004,0.017,,,,,,,,,,,,,,,
3306,57,58,,,,0.007,0.,0.007,0.009,0.,0.009,0.104,0.007,0.012,,,,0.033,0.,0.033,,,,,,,,,
3313,1,3313,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3313,3313,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
3320,1,3320,,,,,,,,,,0.103,0.004,0.013,,,,,,,,,,,,,,,
3320,3320,1,,,,,,,,,,0.106,0.004,0.018,,,,,,,,,,,,,,,
3325,1,3325,,,,0.012,0.,0.012,0.112,0.,0.112,,,,,,,,,,,,,,,,,,
3325,3325,1,,,,0.009,0.,0.009,0.011,0.002,0.009,,,,,,,,,,,,,,,,,,
3332,1,3332,,,,0.034,0.,0.034,,,,,,,,,,,,,,,,,,,,,
3332,3332,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,
3349,1,3349,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
3349,3349,1,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
3357,1,3357,,,,,,,,,,0.118,0.003,0.027,,,,,,,,,,,,,,,
3357,3357,1,,,,,,,,,,0.107,0.007,0.014,,,,,,,,,,,,,,,
3383,1,3383,,,,0.018,0.,0.018,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3383,3383,1,,,,0.009,0.,0.009,0.017,0.003,0.014,,,,,,,,,,,,,,,,,,
3385,1,3385,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3385,3385,1,,,,,,,,,,,,,,,,0.048,0.,0.048,,,,,,,,,
3394,1,3394,,,,,,,,,,0.104,0.004,0.012,,,,,,,,,,,,,,,
3394,3394,1,,,,,,,,,,0.106,0.003,0.02,,,,,,,,,,,,,,,
3403,1,3403,,,,,,,0.015,0.,0.015,0.107,0.,0.023,,,,,,,,,,,,,,,
3403,3403,1,,,,,,,0.013,0.,0.013,0.105,0.003,0.021,,,,,,,,,,,,,,,
3421,1,3421,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3421,3421,1,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
3422,58,59,,,,0.007,0.,0.007,0.008,0.,0.008,0.097,0.008,0.009,,,,0.022,0.,0.022,,,,,,,,,
3430,1,3430,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3430,3430,1,,,,0.11,0.,0.11,,,,,,,,,,,,,,,,,,,,,
3431,1,3431,,,,,,,,,,0.108,0.008,0.017,,,,,,,,,,,,,,,
3431,3431,1,,,,,,,,,,0.108,0.003,0.02,,,,,,,,,,,,,,,
3442,1,3442,,,,0.012,0.,0.012,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3442,3442,1,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3457,1,3457,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3457,3457,1,,,,,,,,,,,,,,,,0.026,0.,0.026,,,,,,,,,
3468,1,3468,,,,,,,,,,0.102,0.,0.018,,,,,,,,,,,,,,,
3468,3468,1,,,,,,,,,,0.122,0.004,0.02,,,,,,,,,,,,,,,
3493,1,3493,,,,,,,,,,,,,,,,0.119,0.,0.119,,,,,,,,,
3493,3493,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3500,1,3500,,,,0.102,0.,0.102,0.022,0.,0.022,,,,,,,,,,,,,,,,,,
3500,3500,1,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3504,1,3504,,,,,,,,,,0.108,0.004,0.013,,,,,,,,,,,,,,,
3504,3504,1,,,,,,,,,,0.119,0.003,0.02,,,,,,,,,,,,,,,
3528,1,3528,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
3528,3528,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3529,1,3529,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3529,3529,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3539,1,3539,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3539,3539,1,,,,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
3540,59,60,,,,0.007,0.,0.007,0.009,0.,0.009,0.105,0.003,0.015,,,,0.02,0.,0.02,,,,,,,,,
3541,1,3541,,,,,,,,,,0.106,0.,0.022,,,,,,,,,,,,,,,
3541,3541,1,,,,,,,,,,0.111,0.,0.025,,,,,,,,,,,,,,,
3558,1,3558,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,
3558,3558,1,,,,0.019,0.,0.019,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3565,1,3565,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3565,3565,1,,,,,,,,,,,,,,,,0.032,0.003,0.029,,,,,,,,,
3578,1,3578,,,,,,,,,,0.117,0.006,0.016,,,,,,,,,,,,,,,
3578,3578,1,,,,,,,,,,0.11,0.004,0.019,,,,,,,,,,,,,,,
3601,1,3601,,,,,,,,,,,,,,,,0.023,0.003,0.019,,,,,,,,,
3601,3601,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
3615,1,3615,,,,,,,,,,0.108,0.003,0.017,,,,,,,,,,,,,,,
3615,3615,1,,,,,,,,,,0.123,0.004,0.021,,,,,,,,,,,,,,,
3617,1,3617,,,,0.012,0.,0.012,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3617,3617,1,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3626,1,3626,,,,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,
3626,3626,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3637,1,3637,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3637,3637,1,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
3652,1,3652,,,,,,,,,,0.107,0.003,0.016,,,,,,,,,,,,,,,
3652,3652,1,,,,,,,,,,0.109,0.003,0.021,,,,,,,,,,,,,,,
3660,60,61,,,,0.008,0.,0.008,0.01,0.,0.01,0.126,0.003,0.037,,,,0.022,0.,0.022,,,,,,,,,
3673,1,3673,,,,,,,,,,,,,,,,0.021,0.,0.021,,,,,,,,,
3673,3673,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
3675,1,3675,,,,0.013,0.,0.013,0.02,0.,0.02,,,,,,,,,,,,,,,,,,
3675,3675,1,,,,0.03,0.,0.029,0.024,0.,0.024,,,,,,,,,,,,,,,,,,
3689,1,3689,,,,,,,,,,0.115,0.,0.02,,,,,,,,,,,,,,,
3689,3689,1,,,,,,,,,,0.116,0.,0.029,,,,,,,,,,,,,,,
3709,1,3709,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
3709,3709,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3724,1,3724,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
3724,3724,1,,,,0.032,0.,0.032,,,,,,,,,,,,,,,,,,,,,
3726,1,3726,,,,,,,,,,0.109,0.004,0.021,,,,,,,,,,,,,,,
3726,3726,1,,,,,,,,,,0.114,0.003,0.023,,,,,,,,,,,,,,,
3733,1,3733,,,,0.013,0.,0.013,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3733,3733,1,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3745,1,3745,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3745,3745,1,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,
3763,1,3763,,,,,,,,,,0.117,0.004,0.017,,,,,,,,,,,,,,,
3763,3763,1,,,,,,,,,,0.15,0.007,0.054,,,,,,,,,,,,,,,
3781,1,3781,,,,,,,,,,0.096,0.003,0.014,,,,0.02,0.,0.02,,,,,,,,,
3781,3781,1,,,,,,,,,,0.135,0.01,0.038,,,,0.033,0.,0.033,,,,,,,,,
3782,61,62,,,,0.007,0.,0.007,0.011,0.,0.011,0.1,0.004,0.015,,,,0.021,0.,0.021,,,,,,,,,
3792,1,3792,,,,0.026,0.,0.026,0.031,0.003,0.027,,,,,,,,,,,,,,,,,,
3792,3792,1,,,,0.012,0.,0.012,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3799,1,3799,,,,,,,,,,0.115,0.003,0.017,,,,,,,,,,,,,,,
3799,3799,1,,,,,,,,,,0.129,0.003,0.023,,,,,,,,,,,,,,,
3811,1,3811,,,,,,,0.018,0.,0.018,,,,,,,,,,,,,,,,,,
3811,3811,1,,,,,,,0.033,0.,0.032,,,,,,,,,,,,,,,,,,
3817,1,3817,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3817,3817,1,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3822,1,3822,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,
3822,3822,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,
3836,1,3836,,,,,,,,,,0.106,0.003,0.016,,,,,,,,,,,,,,,
3836,3836,1,,,,,,,,,,0.231,0.,0.145,,,,,,,,,,,,,,,
3850,1,3850,,,,0.015,0.,0.015,0.033,0.,0.033,,,,,,,,,,,,,,,,,,
3850,3850,1,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,
3853,1,3853,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3853,3853,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
3873,1,3873,,,,,,,,,,0.105,0.003,0.016,,,,,,,,,,,,,,,
3873,3873,1,,,,,,,,,,0.117,0.004,0.022,,,,,,,,,,,,,,,
3889,1,3889,,,,,,,,,,,,,,,,0.036,0.,0.036,,,,,,,,,
3889,3889,1,,,,,,,,,,,,,,,,0.03,0.,0.03,,,,,,,,,
3906,62,63,,,,0.008,0.,0.008,0.008,0.,0.008,0.103,0.003,0.017,,,,0.021,0.,0.021,,,,,,,,,
3908,1,3908,,,,0.015,0.,0.015,0.016,0.,0.016,,,,,,,,,,,,,,,,,,
3908,3908,1,,,,0.012,0.,0.012,0.02,0.003,0.016,,,,,,,,,,,,,,,,,,
3910,1,3910,,,,,,,,,,0.109,0.006,0.019,,,,,,,,,,,,,,,
3910,3910,1,,,,,,,,,,0.121,0.007,0.028,,,,,,,,,,,,,,,
3920,1,3920,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,
3920,3920,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
3925,1,3925,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3925,3925,1,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3947,1,3947,,,,,,,0.018,0.,0.018,0.108,0.,0.02,,,,,,,,,,,,,,,
3947,3947,1,,,,,,,0.025,0.003,0.021,0.115,0.003,0.026,,,,,,,,,,,,,,,
3961,1,3961,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3961,3961,1,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
3967,1,3967,,,,0.015,0.,0.015,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
3967,3967,1,,,,0.017,0.,0.017,0.05,0.,0.05,,,,,,,,,,,,,,,,,,
3984,1,3984,,,,,,,,,,0.126,0.003,0.038,,,,,,,,,,,,,,,
3984,3984,1,,,,,,,,,,0.12,0.006,0.023,,,,,,,,,,,,,,,
3997,1,3997,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
3997,3997,1,,,,,,,,,,,,,,,,0.049,0.,0.049,,,,,,,,,
4018,1,4018,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,
4018,4018,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,
4021,1,4021,,,,,,,,,,0.11,0.,0.021,,,,,,,,,,,,,,,
4021,4021,1,,,,,,,,,,0.117,0.007,0.026,,,,,,,,,,,,,,,
4025,1,4025,,,,0.015,0.,0.015,0.017,0.,0.017,,,,,,,,,,,,,,,,,,
4025,4025,1,,,,0.012,0.,0.012,0.014,0.,0.014,,,,,,,,,,,,,,,,,,
4032,63,64,,,,0.009,0.,0.009,0.009,0.,0.009,0.115,0.004,0.019,,,,0.022,0.,0.022,,,,,,,,,
4033,1,4033,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4033,4033,1,,,,,,,,,,,,,,,,0.044,0.,0.044,,,,,,,,,
4058,1,4058,,,,,,,,,,0.114,0.008,0.011,,,,,,,,,,,,,,,
4058,4058,1,,,,,,,,,,0.12,0.003,0.032,,,,,,,,,,,,,,,
4069,1,4069,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
