param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
3421,1,3421,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3421,3421,1,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3422,58,59,,,,0.004,0.,0.004,0.004,0.,0.004,0.07404,0.00018,0.00040,0.00881,0.083,0.003,0.006,,,,0.01,0.,0.01,,,,,,,,,
3430,1,3430,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
3430,3430,1,,,,0.065,0.,0.065,,,,,,,,,,,,,,,,,,,,,,,,,
3431,1,3431,,,,,,,,,,0.07699,0.00018,0.00064,0.00898,0.086,0.003,0.007,,,,,,,,,,,,,,,
3431,3431,1,,,,,,,,,,0.07649,0.00018,0.00066,0.01239,0.089,0.003,0.01,,,,,,,,,,,,,,,
3442,1,3442,,,,0.066,0.,0.066,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
3442,3442,1,,,,0.006,0.,0.006,0.065,0.,0.065,,,,,,,,,,,,,,,,,,,,,,
3457,1,3457,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
3457,3457,1,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3468,1,3468,,,,,,,,,,0.07744,0.00018,0.00065,0.00892,0.087,0.003,0.006,,,,,,,,,,,,,,,
3468,3468,1,,,,,,,,,,0.07660,0.00201,0.00066,0.01270,0.092,0.004,0.012,,,,,,,,,,,,,,,
3493,1,3493,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3493,3493,1,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3500,1,3500,,,,0.015,0.,0.015,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
3500,3500,1,,,,0.006,0.003,0.003,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
3504,1,3504,,,,,,,,,,0.07856,0.00018,0.00063,0.00935,0.088,0.,0.011,,,,,,,,,,,,,,,
3504,3504,1,,,,,,,,,,0.07700,0.00018,0.00066,0.01274,0.09,0.,0.014,,,,,,,,,,,,,,,
3528,1,3528,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
3528,3528,1,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,
3529,1,3529,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3529,3529,1,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3539,1,3539,,,,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
3539,3539,1,,,,,,,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
3540,59,60,,,,0.004,0.,0.004,0.004,0.,0.004,0.07845,0.00018,0.00056,0.00940,0.088,0.,0.01,,,,0.011,0.,0.011,,,,,,,,,
3541,1,3541,,,,,,,,,,0.07796,0.00018,0.00066,0.00931,0.088,0.,0.011,,,,,,,,,,,,,,,
3541,3541,1,,,,,,,,,,0.07785,0.00018,0.00067,0.01296,0.091,0.,0.014,,,,,,,,,,,,,,,
3558,1,3558,,,,0.008,0.,0.008,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
3558,3558,1,,,,0.036,0.,0.036,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
3565,1,3565,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3565,3565,1,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3578,1,3578,,,,,,,,,,0.07795,0.00018,0.00063,0.00921,0.088,0.,0.011,,,,,,,,,,,,,,,
3578,3578,1,,,,,,,,,,0.07834,0.00018,0.00068,0.01279,0.092,0.,0.014,,,,,,,,,,,,,,,
3601,1,3601,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3601,3601,1,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3615,1,3615,,,,,,,,,,0.07828,0.00018,0.00072,0.01205,0.091,0.,0.014,,,,,,,,,,,,,,,
3615,3615,1,,,,,,,,,,0.07758,0.00019,0.00072,0.01305,0.091,0.,0.015,,,,,,,,,,,,,,,
3617,1,3617,,,,0.008,0.,0.008,0.037,0.,0.037,,,,,,,,,,,,,,,,,,,,,,
3617,3617,1,,,,0.011,0.,0.011,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
3626,1,3626,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
3626,3626,1,,,,0.035,0.,0.035,,,,,,,,,,,,,,,,,,,,,,,,,
3637,1,3637,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3637,3637,1,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3652,1,3652,,,,,,,,,,0.07763,0.00018,0.00064,0.01017,0.088,0.,0.012,,,,,,,,,,,,,,,
3652,3652,1,,,,,,,,,,0.07861,0.00018,0.00070,0.02232,0.101,0.003,0.02,,,,,,,,,,,,,,,
3660,60,61,,,,0.004,0.,0.004,0.004,0.,0.004,0.07697,0.00018,0.00059,0.00963,0.087,0.,0.011,,,,0.011,0.,0.011,,,,,,,,,
3673,1,3673,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
3673,3673,1,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3675,1,3675,,,,0.008,0.,0.008,0.075,0.,0.075,,,,,,,,,,,,,,,,,,,,,,
3675,3675,1,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
3689,1,3689,,,,,,,,,,0.07935,0.00019,0.00064,0.00972,0.09,0.,0.011,,,,,,,,,,,,,,,
3689,3689,1,,,,,,,,,,0.07797,0.00020,0.00072,0.01356,0.092,0.003,0.011,,,,,,,,,,,,,,,
3709,1,3709,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3709,3709,1,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3724,1,3724,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
3724,3724,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
3726,1,3726,,,,,,,,,,0.07854,0.00018,0.00066,0.00991,0.089,0.,0.011,,,,,,,,,,,,,,,
3726,3726,1,,,,,,,,,,0.07911,0.00018,0.00069,0.01951,0.099,0.,0.021,,,,,,,,,,,,,,,
3733,1,3733,,,,0.015,0.,0.015,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,,,
3733,3733,1,,,,0.007,0.,0.007,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
3745,1,3745,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3745,3745,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3763,1,3763,,,,,,,,,,0.07863,0.00019,0.00068,0.00987,0.089,0.,0.011,,,,,,,,,,,,,,,
3763,3763,1,,,,,,,,,,0.07741,0.00018,0.00069,0.01399,0.092,0.003,0.012,,,,,,,,,,,,,,,
3781,1,3781,,,,,,,,,,0.07364,0.00047,0.00054,0.01017,0.085,0.,0.011,,,,0.012,0.,0.012,,,,,,,,,
3781,3781,1,,,,,,,,,,0.07410,0.00018,0.00056,0.01391,0.088,0.003,0.012,,,,0.015,0.,0.015,,,,,,,,,
3782,61,62,,,,0.005,0.,0.005,0.005,0.,0.005,0.07339,0.00018,0.00041,0.00964,0.083,0.003,0.007,,,,0.012,0.,0.012,,,,,,,,,
3792,1,3792,,,,0.015,0.,0.015,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
3792,3792,1,,,,0.007,0.,0.007,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
3799,1,3799,,,,,,,,,,0.07725,0.00018,0.00067,0.00992,0.088,0.,0.011,,,,,,,,,,,,,,,
3799,3799,1,,,,,,,,,,0.07838,0.00018,0.00069,0.02626,0.105,0.,0.027,,,,,,,,,,,,,,,
3811,1,3811,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
3811,3811,1,,,,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
3817,1,3817,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3817,3817,1,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3822,1,3822,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
3822,3822,1,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,
3836,1,3836,,,,,,,,,,0.07794,0.00019,0.00067,0.00990,0.088,0.,0.012,,,,,,,,,,,,,,,
3836,3836,1,,,,,,,,,,0.07804,0.00018,0.00073,0.01387,0.092,0.003,0.012,,,,,,,,,,,,,,,
3850,1,3850,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
3850,3850,1,,,,0.007,0.,0.007,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
3853,1,3853,,,,,,,,,,,,,,,,,,,,0.012,0.002,0.009,,,,,,,,,
3853,3853,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3873,1,3873,,,,,,,,,,0.07792,0.00018,0.00064,0.01011,0.089,0.,0.011,,,,,,,,,,,,,,,
3873,3873,1,,,,,,,,,,0.07835,0.00019,0.00069,0.01427,0.093,0.,0.016,,,,,,,,,,,,,,,
3889,1,3889,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3889,3889,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3906,62,63,,,,0.005,0.,0.005,0.005,0.,0.005,0.07758,0.00023,0.00058,0.01063,0.089,0.,0.012,,,,0.012,0.,0.012,,,,,,,,,
3908,1,3908,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
3908,3908,1,,,,0.009,0.,0.009,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
3910,1,3910,,,,,,,,,,0.07694,0.00019,0.00066,0.01015,0.088,0.,0.012,,,,,,,,,,,,,,,
3910,3910,1,,,,,,,,,,0.07856,0.00018,0.00071,0.01433,0.093,0.,0.016,,,,,,,,,,,,,,,
3920,1,3920,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
3920,3920,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
3925,1,3925,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3925,3925,1,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
3947,1,3947,,,,,,,0.039,0.,0.039,0.07745,0.00018,0.00065,0.01289,0.091,0.,0.014,,,,,,,,,,,,,,,
3947,3947,1,,,,,,,0.008,0.,0.008,0.07677,0.00019,0.00070,0.01479,0.092,0.,0.016,,,,,,,,,,,,,,,
3961,1,3961,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3961,3961,1,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028,,,,,,,,,
3967,1,3967,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
3967,3967,1,,,,0.014,0.,0.014,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
3984,1,3984,,,,,,,,,,0.07765,0.00018,0.00068,0.01034,0.089,0.,0.012,,,,,,,,,,,,,,,
3984,3984,1,,,,,,,,,,0.07761,0.00018,0.00070,0.03040,0.109,0.,0.032,,,,,,,,,,,,,,,
3997,1,3997,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3997,3997,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4018,1,4018,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
4018,4018,1,,,,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,,,,
4021,1,4021,,,,,,,,,,0.07664,0.00018,0.00070,0.01068,0.088,0.,0.012,,,,,,,,,,,,,,,
4021,4021,1,,,,,,,,,,0.07776,0.00018,0.00076,0.01481,0.093,0.,0.016,,,,,,,,,,,,,,,
4025,1,4025,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
4025,4025,1,,,,0.015,0.,0.015,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
4032,63,64,,,,0.005,0.,0.005,0.016,0.,0.016,0.07752,0.00018,0.00059,0.01064,0.089,0.,0.012,,,,0.03,0.,0.03,,,,,,,,,
4033,1,4033,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
4033,4033,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4058,1,4058,,,,,,,,,,0.07743,0.00021,0.00071,0.01800,0.096,0.,0.019,,,,,,,,,,,,,,,
4058,4058,1,,,,,,,,,,0.07778,0.00018,0.00073,0.01486,0.093,0.,0.016,,,,,,,,,,,,,,,
4069,1,4069,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
4069,4069,1,,,,,,,,,,,,,,,,,,,,0.036,0.003,0.033,,,,,,,,,
4083,1,4083,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
4083,4083,1,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
4094,1,4094,,,,,,,,,,0.07746,0.00018,0.00069,0.01070,0.089,0.003,0.009,,,,,,,,,,,,,,,
4094,4094,1,,,,,,,,,,0.07711,0.00018,0.00072,0.01480,0.092,0.,0.016,,,,,,,,,,,,,,,
4105,1,4105,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
4105,4105,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4116,1,4116,,,,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,,,,
4116,4116,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
4131,1,4131,,,,,,,,,,0.07754,0.00019,0.00070,0.02279,0.101,0.,0.024,,,,,,,,,,,,,,,
4131,4131,1,,,,,,,,,,0.07749,0.00020,0.00072,0.01520,0.093,0.,0.017,,,,,,,,,,,,,,,
4141,1,4141,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
4141,4141,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4142,1,4142,,,,0.018,0.,0.018,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
4142,4142,1,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
4159,1,4159,,,,,,,,,,0.07398,0.00017,0.00050,0.01387,0.088,0.,0.015,,,,,,,,,,,,,,,
4159,4159,1,,,,,,,,,,0.07313,0.00018,0.00056,0.01531,0.089,0.,0.017,,,,,,,,,,,,,,,
4160,64,65,,,,0.005,0.,0.005,0.005,0.,0.005,0.07344,0.00018,0.00040,0.01100,0.085,0.002,0.009,,,,0.013,0.,0.013,,,,,,,,,
4168,1,4168,,,,,,,,,,0.07773,0.00018,0.00069,0.01123,0.09,0.,0.012,,,,,,,,,,,,,,,
4168,4168,1,,,,,,,,,,0.07659,0.00018,0.00081,0.01502,0.092,0.,0.017,,,,,,,,,,,,,,,
4177,1,4177,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
4177,4177,1,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4200,1,4200,,,,0.01,0.,0.01,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
4200,4200,1,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
4205,1,4205,,,,,,,,,,0.07779,0.00018,0.00067,0.01095,0.089,0.,0.012,,,,,,,,,,,,,,,
4205,4205,1,,,,,,,,,,0.07732,0.00019,0.00074,0.01539,0.093,0.,0.017,,,,,,,,,,,,,,,
4213,1,4213,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
4213,4213,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
4214,1,4214,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,
4214,4214,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
4219,1,4219,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
4219,4219,1,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
4242,1,4242,,,,,,,,,,0.07728,0.00019,0.00087,0.01135,0.089,0.,0.013,,,,,,,,,,,,,,,
4242,4242,1,,,,,,,,,,0.07679,0.00019,0.00074,0.02208,0.1,0.,0.024,,,,,,,,,,,,,,,
4249,1,4249,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
4249,4249,1,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4258,1,4258,,,,0.013,0.,0.013,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,
4258,4258,1,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
4279,1,4279,,,,,,,,,,0.07859,0.00018,0.00072,0.01117,0.09,0.,0.013,,,,,,,,,,,,,,,
4279,4279,1,,,,,,,,,,0.07742,0.00018,0.00073,0.01580,0.094,0.,0.017,,,,,,,,,,,,,,,
4285,1,4285,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
4285,4285,1,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
4290,65,66,,,,0.005,0.,0.005,0.005,0.,0.005,0.07841,0.00018,0.00062,0.01122,0.09,0.003,0.009,,,,0.014,0.,0.014,,,,,,,,,
4312,1,4312,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
4312,4312,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
4316,1,4316,,,,,,,,,,0.07596,0.00019,0.00072,0.01351,0.09,0.,0.015,,,,,,,,,,,,,,,
4316,4316,1,,,,,,,,,,0.07714,0.00018,0.00072,0.01586,0.094,0.,0.017,,,,,,,,,,,,,,,
4317,1,4317,,,,0.076,0.,0.076,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
4317,4317,1,,,,0.008,0.,0.008,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
4321,1,4321,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
4321,4321,1,,,,,,,,,,,,,,,,,,,,0.031,0.003,0.028,,,,,,,,,
4353,1,4353,,,,,,,,,,0.07757,0.00018,0.00070,0.01136,0.089,0.,0.013,,,,,,,,,,,,,,,
4353,4353,1,,,,,,,,,,0.07776,0.00019,0.00078,0.02263,0.101,0.003,0.02,,,,,,,,,,,,,,,
4356,1,4356,,,,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
4356,66,66,,,,,,,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
4356,4356,1,,,,,,,0.009,0.003,0.006,,,,,,,,,,,,,,,,,,,,,,
4357,1,4357,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
4357,4357,1,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4375,1,4375,,,,0.016,0.,0.016,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
4375,4375,1,,,,0.008,0.,0.008,0.075,0.,0.075,,,,,,,,,,,,,,,,,,,,,,
4389,1,4389,,,,,,,,,,0.07790,0.00019,0.00076,0.01168,0.09,0.,0.013,,,,,,,,,,,,,,,
4389,4389,1,,,,,,,,,,0.07744,0.00018,0.00073,0.01635,0.094,0.,0.018,,,,,,,,,,,,,,,
4393,1,4393,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
4393,4393,1,,,,,,,,,,,,,,,,,,,,0.084,0.,0.084,,,,,,,,,
4410,1,4410,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
4410,4410,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
4422,66,67,,,,0.011,0.,0.011,0.006,0.003,0.003,0.07916,0.00018,0.00060,0.01162,0.091,0.,0.013,,,,0.014,0.,0.014,,,,,,,,,
4426,1,4426,,,,,,,,,,0.07930,0.00018,0.00072,0.01415,0.094,0.003,0.012,,,,,,,,,,,,,,,
4426,4426,1,,,,,,,,,,0.07862,0.00019,0.00073,0.01623,0.095,0.003,0.014,,,,,,,,,,,,,,,
4429,1,4429,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
4429,4429,1,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4433,1,4433,,,,0.037,0.,0.037,0.032,0.,0.032,,,,,,,,,,,,,,,,,,,,,,
4433,4433,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4463,1,4463,,,,,,,,,,0.07904,0.00019,0.00072,0.01170,0.091,0.003,0.009,,,,,,,,,,,,,,,
4463,4463,1,,,,,,,,,,0.07817,0.00018,0.00074,0.02272,0.102,0.,0.024,,,,,,,,,,,,,,,
4465,1,4465,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
4465,4465,1,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
4492,1,4492,,,,0.017,0.,0.017,0.03,0.,0.03,,,,,,,,,,,,,,,,,,,,,,
4492,4492,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4500,1,4500,,,,,,,,,,0.07884,0.00055,0.00070,0.01171,0.091,0.,0.013,,,,,,,,,,,,,,,
4500,4500,1,,,,,,,,,,0.07719,0.00018,0.00081,0.01645,0.094,0.,0.018,,,,,,,,,,,,,,,
4501,1,4501,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
4501,4501,1,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
4508,1,4508,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
4508,4508,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
4537,1,4537,,,,,,,,,,0.07489,0.00017,0.00051,0.01185,0.087,0.,0.013,,,,0.08,0.,0.08,,,,,,,,,
4537,4537,1,,,,,,,,,,0.07417,0.00018,0.00058,0.02188,0.097,0.,0.023,,,,0.019,0.,0.019,,,,,,,,,
4550,1,4550,,,,0.01,0.,0.01,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,
4550,4550,1,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4556,67,68,,,,0.006,0.,0.006,0.006,0.,0.006,0.07338,0.00018,0.00042,0.01198,0.086,0.,0.013,,,,0.015,0.,0.015,,,,,,,,,
4573,1,4573,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4573,4573,1,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
4579,1,4579,,,,,,,,,,0.07906,0.00018,0.00082,0.01213,0.092,0.003,0.01,,,,,,,,,,,,,,,
4579,4579,1,,,,,,,,,,0.07827,0.00018,0.00073,0.01694,0.096,0.003,0.015,,,,,,,,,,,,,,,
4606,1,4606,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
4606,4606,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
4608,1,4608,,,,0.018,0.,0.018,0.024,0.,0.024,,,,,,,,,,,,,,,,,,,,,,
4608,4608,1,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4609,1,4609,,,,,,,,,,,,,,,,,,,,0.045,0.,0.045,,,,,,,,,
4609,4609,1,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4621,1,4621,,,,,,,,,,0.07782,0.00018,0.00072,0.01214,0.091,0.,0.014,,,,,,,,,,,,,,,
4621,4621,1,,,,,,,,,,0.07851,0.00021,0.00081,0.01740,0.097,0.,0.019,,,,,,,,,,,,,,,
4628,1,4628,,,,,,,0.022,0.,0.022,,,,,,,,,,,,,,,,,,,,,,
4628,4628,1,,,,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4645,1,4645,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
4645,4645,1,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4663,1,4663,,,,,,,,,,0.07832,0.00018,0.00070,0.01680,0.096,0.,0.018,,,,,,,,,,,,,,,
4663,4663,1,,,,,,,,,,0.07830,0.00018,0.00081,0.01744,0.096,0.,0.019,,,,,,,,,,,,,,,
4667,1,4667,,,,0.018,0.,0.018,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
4667,4667,1,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
4681,1,4681,,,,,,,,,,,,,,,,,,,,0.026,0.003,0.022,,,,,,,,,
4681,4681,1,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02,,,,,,,,,
4688,1,4688,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4688,4688,1,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
4692,68,69,,,,0.006,0.,0.006,0.006,0.,0.006,0.07873,0.00019,0.00069,0.01241,0.092,0.,0.014,,,,0.015,0.,0.015,,,,,,,,,
4704,1,4704,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
4704,4704,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
4705,1,4705,,,,,,,,,,0.07819,0.00018,0.00078,0.01690,0.096,0.,0.019,,,,,,,,,,,,,,,
4705,4705,1,,,,,,,,,,0.07827,0.00018,0.00369,0.01780,0.1,0.,0.022,,,,,,,,,,,,,,,
4717,1,4717,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
4717,4717,1,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
