param-n,autorewrite-noop-regression-quadratic-real,autorewrite-noop-regression-quadratic-sys,autorewrite-noop-regression-quadratic-user,try-rewrite!-noop-regression-quadratic-real,try-rewrite!-noop-regression-quadratic-sys,try-rewrite!-noop-regression-quadratic-user,try-rewrite-noop-regression-quadratic-real,try-rewrite-noop-regression-quadratic-sys,try-rewrite-noop-regression-quadratic-user,try-rewrite?-noop-regression-quadratic-real,try-rewrite?-noop-regression-quadratic-sys,try-rewrite?-noop-regression-quadratic-user,try-ssr-rewrite!-noop-regression-linear-real,try-ssr-rewrite!-noop-regression-linear-sys,try-ssr-rewrite!-noop-regression-linear-user,try-ssr-rewrite-noop-regression-linear-real,try-ssr-rewrite-noop-regression-linear-sys,try-ssr-rewrite-noop-regression-linear-user,try-ssr-rewrite?-noop-regression-linear-real,try-ssr-rewrite?-noop-regression-linear-sys,try-ssr-rewrite?-noop-regression-linear-user
700,0.006,0.,0.006,0.006,0.,0.006,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
704,0.006,0.,0.006,0.007,0.,0.007,0.006,0.,0.006,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
708,0.007,0.,0.007,0.007,0.,0.007,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.
712,0.006,0.,0.006,0.006,0.,0.006,0.008,0.,0.008,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.
716,0.006,0.,0.006,0.006,0.,0.006,0.006,0.,0.006,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
720,0.006,0.,0.006,0.007,0.,0.007,0.006,0.,0.006,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.
724,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.
728,0.006,0.,0.006,0.006,0.,0.006,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
732,0.006,0.,0.006,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
736,0.006,0.,0.006,0.007,0.,0.007,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.
740,0.007,0.,0.007,0.006,0.,0.006,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
744,0.006,0.,0.006,0.009,0.,0.009,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
748,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.001,0.,0.001
752,0.006,0.,0.006,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
756,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.,0.,0.
760,0.007,0.,0.007,0.007,0.,0.007,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
764,0.007,0.,0.007,0.007,0.,0.007,0.008,0.,0.008,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
768,0.006,0.,0.006,0.007,0.,0.007,0.006,0.,0.006,0.007,0.,0.007,0.,0.,0.,0.001,0.,0.001,0.,0.,0.
772,0.008,0.,0.008,0.007,0.,0.007,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.001,0.,0.001
776,0.008,0.,0.008,0.008,0.,0.008,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
780,0.007,0.,0.007,0.006,0.,0.006,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
784,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
788,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
792,0.007,0.,0.007,0.008,0.,0.008,0.007,0.,0.007,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
796,0.006,0.,0.006,0.008,0.,0.008,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
800,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
804,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
808,0.008,0.,0.008,0.008,0.,0.008,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
812,0.007,0.,0.007,0.008,0.,0.008,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
816,0.007,0.,0.007,0.007,0.,0.007,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
820,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
824,0.008,0.,0.008,0.008,0.,0.008,0.007,0.,0.007,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.001,0.,0.001
828,0.007,0.,0.007,0.007,0.,0.007,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
832,0.007,0.,0.007,0.007,0.,0.007,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
836,0.008,0.,0.008,0.009,0.,0.009,0.007,0.,0.007,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
840,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
844,0.007,0.,0.007,0.009,0.,0.009,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
848,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
852,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
856,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
860,0.01,0.,0.01,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
864,0.007,0.,0.007,0.009,0.,0.009,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
868,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
872,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
876,0.008,0.,0.008,0.008,0.,0.008,0.007,0.,0.007,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
880,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
884,0.009,0.,0.009,0.008,0.,0.008,0.008,0.,0.008,0.007,0.,0.007,0.,0.,0.,0.,0.,0.,0.,0.,0.
888,0.009,0.,0.009,0.009,0.,0.009,0.01,0.,0.01,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
892,0.009,0.,0.009,0.008,0.,0.008,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
896,0.009,0.,0.009,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
900,0.008,0.,0.008,0.009,0.,0.009,0.008,0.,0.008,0.008,0.003,0.004,0.,0.,0.,0.,0.,0.,0.,0.,0.
904,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
908,0.009,0.,0.009,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
912,0.008,0.,0.008,0.009,0.,0.009,0.008,0.,0.008,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
916,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
920,0.008,0.,0.008,0.008,0.,0.008,0.009,0.,0.009,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
924,0.008,0.003,0.004,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
928,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.008,0.,0.008,0.,0.,0.,0.,0.,0.,0.,0.,0.
932,0.008,0.,0.008,0.009,0.,0.009,0.008,0.,0.008,0.008,0.,0.008,0.001,0.,0.,0.,0.,0.,0.,0.,0.
936,0.009,0.,0.009,0.009,0.,0.009,0.009,0.,0.008,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
940,0.009,0.,0.009,0.009,0.,0.009,0.009,0.,0.009,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
944,0.01,0.,0.01,0.01,0.,0.01,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.,0.001,0.,0.001,0.,0.,0.
948,0.008,0.,0.008,0.01,0.,0.01,0.01,0.,0.01,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
952,0.008,0.,0.008,0.008,0.,0.008,0.01,0.,0.01,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
956,0.008,0.,0.008,0.008,0.,0.008,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.,0.,0.,0.,0.,0.,0.
960,0.008,0.,0.008,0.009,0.,0.009,0.01,0.,0.01,0.01,0.,0.01,0.,0.,0.,0.,0.,0.,0.,0.,0.
964,0.009,0.,0.009,0.008,0.,0.008,0.008,0.,0.008,0.01,0.,0.01,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
968,0.009,0.,0.009,0.009,0.,0.009,0.011,0.,0.011,0.01,0.,0.01,0.,0.,0.,0.,0.,0.,0.,0.,0.
972,0.009,0.,0.009,0.009,0.,0.009,0.009,0.,0.009,0.011,0.,0.011,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
976,0.01,0.,0.01,0.009,0.,0.009,0.009,0.,0.009,0.01,0.,0.01,0.002,0.,0.002,0.,0.,0.,0.,0.,0.
980,0.01,0.,0.01,0.01,0.,0.01,0.01,0.,0.01,0.01,0.,0.01,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
984,0.009,0.,0.009,0.011,0.,0.011,0.009,0.,0.009,0.01,0.,0.01,0.,0.,0.,0.,0.,0.,0.,0.,0.
988,0.01,0.,0.01,0.012,0.,0.012,0.009,0.,0.009,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
992,0.009,0.,0.009,0.01,0.,0.01,0.01,0.,0.01,0.009,0.,0.009,0.,0.,0.,0.,0.,0.,0.,0.,0.
996,0.009,0.,0.009,0.01,0.,0.01,0.01,0.,0.01,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1000,0.009,0.,0.009,0.01,0.,0.01,0.01,0.,0.01,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1100,0.011,0.,0.011,0.011,0.,0.011,0.011,0.,0.011,0.01,0.,0.01,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1200,0.013,0.,0.013,0.011,0.,0.011,0.013,0.,0.013,0.012,0.,0.012,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1300,0.012,0.,0.012,0.013,0.,0.013,0.012,0.,0.012,0.013,0.,0.013,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1400,0.014,0.,0.014,0.013,0.,0.013,0.014,0.,0.014,0.013,0.,0.013,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1500,0.014,0.,0.014,0.013,0.,0.013,0.014,0.,0.014,0.015,0.,0.015,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001
1600,0.014,0.,0.014,0.016,0.,0.016,0.015,0.,0.015,0.015,0.,0.015,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1700,0.016,0.,0.016,0.016,0.,0.016,0.016,0.,0.016,0.016,0.,0.016,0.001,0.,0.001,0.,0.,0.,0.,0.,0.
1800,0.017,0.,0.017,0.017,0.,0.017,0.016,0.,0.016,0.018,0.,0.018,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001
1900,0.017,0.,0.017,0.019,0.,0.019,0.019,0.,0.019,0.018,0.,0.018,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2000,0.022,0.,0.022,0.021,0.,0.021,0.021,0.,0.021,0.019,0.,0.019,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2100,0.02,0.,0.02,0.021,0.,0.021,0.023,0.,0.023,0.02,0.,0.02,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2200,0.021,0.,0.021,0.021,0.,0.021,0.024,0.,0.024,0.022,0.,0.022,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2300,0.022,0.,0.022,0.02,0.,0.02,0.023,0.,0.023,0.023,0.,0.023,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2400,0.022,0.,0.022,0.025,0.,0.025,0.023,0.,0.023,0.024,0.,0.024,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001
2500,0.024,0.,0.024,0.026,0.,0.026,0.023,0.,0.023,0.027,0.003,0.023,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2600,0.027,0.,0.027,0.024,0.,0.024,0.028,0.,0.028,0.024,0.,0.024,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2700,0.026,0.,0.026,0.026,0.,0.026,0.026,0.,0.026,0.027,0.,0.027,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2800,0.028,0.,0.028,0.026,0.,0.026,0.028,0.,0.028,0.027,0.,0.027,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
2900,0.026,0.,0.026,0.028,0.,0.028,0.028,0.,0.028,0.03,0.,0.03,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3000,0.029,0.,0.029,0.03,0.,0.03,0.028,0.,0.028,0.03,0.,0.03,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3100,0.03,0.,0.03,0.028,0.,0.028,0.032,0.,0.032,0.029,0.,0.029,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3200,0.03,0.,0.03,0.032,0.,0.032,0.039,0.,0.039,0.035,0.,0.035,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3300,0.033,0.,0.033,0.033,0.,0.033,0.033,0.,0.033,0.031,0.,0.031,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3400,0.037,0.,0.037,0.035,0.,0.035,0.033,0.,0.033,0.034,0.,0.034,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3500,0.033,0.,0.033,0.036,0.,0.036,0.037,0.,0.037,0.035,0.,0.035,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3600,0.032,0.,0.032,0.036,0.,0.036,0.036,0.,0.036,0.032,0.,0.032,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001
3700,0.036,0.,0.036,0.035,0.,0.035,0.037,0.,0.037,0.039,0.,0.039,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3800,0.039,0.003,0.035,0.041,0.,0.041,0.042,0.,0.042,0.037,0.,0.037,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
3900,0.04,0.,0.04,0.038,0.,0.038,0.04,0.,0.04,0.039,0.,0.039,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4000,0.039,0.,0.039,0.041,0.,0.041,0.042,0.,0.042,0.039,0.,0.039,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4100,0.039,0.,0.038,0.04,0.,0.04,0.042,0.,0.042,0.039,0.,0.039,0.002,0.,0.002,0.001,0.,0.001,0.002,0.,0.002
4200,0.039,0.,0.039,0.042,0.,0.042,0.039,0.,0.039,0.043,0.,0.043,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001
4300,0.04,0.,0.04,0.044,0.,0.044,0.041,0.,0.041,0.042,0.,0.042,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4400,0.042,0.,0.042,0.045,0.,0.045,0.043,0.,0.043,0.045,0.,0.045,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4500,0.041,0.,0.041,0.044,0.,0.044,0.044,0.,0.044,0.044,0.,0.044,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
4600,0.044,0.,0.044,0.049,0.,0.049,0.047,0.,0.047,0.043,0.,0.043,0.002,0.,0.002,0.004,0.,0.004,0.003,0.,0.003
4700,0.045,0.,0.045,0.049,0.,0.049,0.047,0.,0.047,0.045,0.,0.045,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4800,0.047,0.,0.047,0.049,0.,0.049,0.049,0.,0.049,0.048,0.,0.048,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
4900,0.051,0.,0.051,0.05,0.,0.05,0.048,0.,0.048,0.05,0.,0.05,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
5000,0.047,0.,0.047,0.049,0.,0.049,0.047,0.,0.047,0.046,0.,0.046,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002
5500,0.054,0.,0.054,0.055,0.,0.055,0.052,0.,0.052,0.052,0.,0.052,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
6000,0.061,0.,0.061,0.062,0.,0.062,0.059,0.,0.059,0.058,0.,0.058,0.002,0.,0.002,0.002,0.,0.002,0.002,0.,0.002
6500,0.069,0.003,0.065,0.063,0.,0.063,0.065,0.,0.065,0.064,0.,0.064,0.003,0.,0.003,0.002,0.,0.002,0.003,0.,0.003
7000,0.066,0.,0.066,0.067,0.,0.067,0.065,0.,0.065,0.07,0.,0.07,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
7500,0.074,0.,0.074,0.076,0.,0.076,0.071,0.,0.071,0.071,0.,0.071,0.003,0.,0.003,0.003,0.,0.003,0.003,0.,0.003
8000,0.082,0.,0.082,0.082,0.,0.082,0.078,0.,0.078,0.084,0.,0.084,0.004,0.,0.004,0.003,0.,0.003,0.003,0.,0.003
8500,0.091,0.003,0.087,0.09,0.,0.09,0.08,0.,0.08,0.082,0.,0.082,0.004,0.,0.004,0.004,0.,0.004,0.003,0.,0.003
9000,0.09,0.,0.09,0.089,0.,0.089,0.088,0.,0.088,0.091,0.,0.091,0.004,0.,0.004,0.003,0.,0.003,0.004,0.,0.004
9500,0.098,0.,0.098,0.099,0.,0.099,0.112,0.,0.112,0.097,0.,0.097,0.004,0.,0.004,0.003,0.,0.003,0.004,0.,0.004
10000,0.099,0.,0.099,0.105,0.004,0.101,0.12,0.,0.12,0.103,0.,0.103,0.006,0.,0.006,0.004,0.,0.004,0.004,0.,0.004
