param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
1892,43,44,,,,0.004,0.,0.004,0.004,0.,0.004,0.08271,0.00026,0.00127,0.00810,0.092,0.004,0.008,,,,0.012,0.,0.012,,,,,,,,,
1907,1,1907,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1907,1907,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1909,1,1909,,,,,,,,,,0.07955,0.00027,0.00107,0.00725,0.088,0.003,0.007,,,,0.007,0.,0.007,,,,,,,,,
1909,1909,1,,,,,,,,,,0.07764,0.00026,0.00114,0.01056,0.089,0.,0.015,,,,0.009,0.,0.009,,,,,,,,,
1926,1,1926,,,,0.008,0.,0.008,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1926,1926,1,,,,0.006,0.,0.006,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1945,1,1945,,,,,,,,,,0.08501,0.00026,0.00117,0.00711,0.093,0.004,0.008,,,,0.01,0.,0.01,,,,,,,,,
1945,1945,1,,,,,,,,,,0.07960,0.00025,0.00112,0.01881,0.099,0.007,0.016,,,,0.01,0.,0.01,,,,,,,,,
1973,1,1973,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1973,1973,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
1980,44,45,,,,0.004,0.,0.004,0.004,0.,0.004,0.07968,0.00025,0.00122,0.00811,0.089,0.004,0.008,,,,0.008,0.,0.008,,,,,,,,,
1981,1,1981,,,,,,,,,,0.07601,0.00025,0.00106,0.00760,0.085,0.003,0.008,,,,0.009,0.,0.009,,,,,,,,,
1981,1981,1,,,,,,,,,,0.07923,0.00025,0.00109,0.01030,0.091,0.,0.014,,,,0.01,0.,0.01,,,,,,,,,
1984,1,1984,,,,0.071,0.,0.071,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
1984,1984,1,,,,0.006,0.,0.006,0.04,0.,0.04,,,,,,,,,,,,,,,,,,,,,,
2017,1,2017,,,,,,,,,,0.07760,0.00025,0.00107,0.01024,0.089,0.,0.014,,,,0.008,0.,0.008,,,,,,,,,
2017,2017,1,,,,,,,,,,0.08099,0.00026,0.00116,0.01142,0.094,0.003,0.012,,,,0.011,0.,0.011,,,,,,,,,
2034,1,2034,,,,,,,,,,,,,,,,,10.021,0.011,10.008,,,,,,,,,,,,
2034,2034,1,,,,,,,,,,,,,,,,,5.721,0.06,5.66,,,,,,,,,,,,
2039,1,2039,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2039,2039,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2043,1,2043,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
2043,2043,1,,,,0.006,0.,0.006,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
2053,1,2053,,,,,,,,,,0.08114,0.00026,0.00112,0.00768,0.09,0.003,0.008,,,,0.008,0.,0.008,,,,,,,,,
2053,2053,1,,,,,,,,,,0.07980,0.00026,0.00111,0.02885,0.11,0.007,0.025,,,,0.011,0.,0.011,,,,,,,,,
2070,45,46,,,,0.004,0.,0.004,0.005,0.,0.005,0.08138,0.00026,0.00104,0.00836,0.091,0.,0.012,0.314,0.,0.314,0.075,0.,0.075,,,,,,,,,
2089,1,2089,,,,,,,,,,0.07998,0.00026,0.00108,0.00808,0.089,0.004,0.008,,,,0.008,0.,0.008,,,,,,,,,
2089,2089,1,,,,,,,,,,0.07938,0.00025,0.00172,0.01086,0.092,0.,0.016,,,,0.011,0.,0.011,,,,,,,,,
2101,1,2101,,,,0.008,0.,0.008,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
2101,2101,1,,,,0.009,0.,0.009,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
2105,1,2105,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2105,2105,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2125,1,2125,,,,,,,,,,0.07872,0.00025,0.00113,0.00812,0.088,0.003,0.009,,,,0.008,0.,0.008,,,,,,,,,
2125,2125,1,,,,,,,,,,0.08096,0.00024,0.00115,0.01140,0.093,0.003,0.012,,,,0.011,0.,0.011,,,,,,,,,
2159,1,2159,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
2159,2159,1,,,,0.007,0.,0.007,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
2161,1,2161,,,,,,,,,,0.08123,0.00025,0.00113,0.01343,0.096,0.008,0.009,,,,0.009,0.,0.009,,,,,,,,,
2161,2161,1,,,,,,,,,,0.08765,0.00025,0.00114,0.01064,0.099,0.003,0.012,,,,0.011,0.,0.011,,,,,,,,,
2162,46,47,,,,0.005,0.,0.005,0.005,0.,0.005,0.07853,0.00025,0.00102,0.00835,0.088,0.004,0.008,,,,0.009,0.,0.009,,,,,,,,,
2170,1,2170,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2170,2170,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2197,1,2197,,,,,,,,,,0.08033,0.00024,0.00115,0.00871,0.09,0.003,0.009,,,,0.008,0.,0.008,,,,,,,,,
2197,2197,1,,,,,,,,,,0.08251,0.00025,0.00117,0.01163,0.095,0.004,0.012,,,,0.02,0.,0.02,,,,,,,,,
2217,1,2217,,,,0.009,0.,0.009,0.021,0.,0.021,,,,,,,,,,,,,,,,,,,,,,
2217,2217,1,,,,0.04,0.,0.04,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
2233,1,2233,,,,,,,,,,0.08085,0.00026,0.00137,0.00816,0.09,0.003,0.009,,,,0.009,0.,0.009,,,,,,,,,
2233,2233,1,,,,,,,,,,0.08401,0.00025,0.00114,0.01133,0.096,0.004,0.012,,,,0.012,0.,0.012,,,,,,,,,
2236,1,2236,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2236,2236,1,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2256,47,48,,,,0.005,0.,0.005,0.005,0.,0.005,0.07587,0.00176,0.00072,0.00873,0.087,0.,0.013,,,,0.013,0.003,0.01,,,,,,,,,
2269,1,2269,,,,,,,,,,0.07829,0.00028,0.00078,0.00863,0.088,0.,0.012,,,,0.009,0.,0.009,,,,,,,,,
2269,2269,1,,,,,,,,,,0.07770,0.00024,0.00096,0.01243,0.091,0.,0.016,,,,0.012,0.,0.012,,,,,,,,,
2275,1,2275,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2275,2275,1,,,,0.007,0.,0.007,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2302,1,2302,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2302,2302,1,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2305,1,2305,,,,,,,,,,0.07905,0.00027,0.00123,0.00942,0.09,0.,0.013,,,,0.009,0.,0.009,,,,,,,,,
2305,2305,1,,,,,,,,,,0.07739,0.00025,0.00116,0.01267,0.091,0.,0.017,,,,0.013,0.,0.013,,,,,,,,,
2334,1,2334,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2334,2334,1,,,,0.013,0.003,0.009,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,
2341,1,2341,,,,,,,,,,0.07864,0.00028,0.00122,0.00796,0.088,0.003,0.009,,,,0.026,0.,0.026,,,,,,,,,
2341,2341,1,,,,,,,,,,0.07713,0.00024,0.00119,0.01190,0.09,0.003,0.013,,,,0.012,0.,0.012,,,,,,,,,
2352,48,49,,,,0.005,0.,0.005,0.007,0.,0.007,0.08083,0.00025,0.00112,0.00924,0.091,0.003,0.01,,,,0.01,0.,0.01,,,,,,,,,
2368,1,2368,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
2368,2368,1,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2377,1,2377,,,,,,,,,,0.07718,0.00027,0.00117,0.00923,0.088,0.007,0.006,,,,0.009,0.,0.009,,,,,,,,,
2377,2377,1,,,,,,,,,,0.08365,0.00025,0.00130,0.01900,0.104,0.004,0.02,,,,0.013,0.,0.013,,,,,,,,,
2392,1,2392,,,,0.009,0.,0.009,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2392,2392,1,,,,0.01,0.,0.01,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
2413,1,2413,,,,,,,,,,0.07936,0.00024,0.00125,0.00900,0.09,0.003,0.01,,,,0.01,0.,0.01,,,,,,,,,
2413,2413,1,,,,,,,,,,0.08045,0.00027,0.00122,0.01326,0.095,0.002,0.015,,,,0.013,0.,0.013,,,,,,,,,
2433,1,2433,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2433,2433,1,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049,,,,,,,,,
2449,1,2449,,,,,,,,,,0.07830,0.00026,0.00129,0.00897,0.089,0.006,0.006,,,,0.01,0.,0.01,,,,,,,,,
2449,2449,1,,,,,,,,,,0.08008,0.00026,0.00127,0.01336,0.095,0.003,0.014,,,,0.019,0.,0.019,,,,,,,,,
2450,1,2450,,,,0.01,0.,0.01,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2450,49,50,,,,0.017,0.,0.017,0.005,0.,0.005,0.07809,0.00026,0.00106,0.01015,0.089,0.007,0.007,,,,0.011,0.,0.011,,,,,,,,,
2450,2450,1,,,,0.008,0.,0.008,0.014,0.003,0.01,,,,,,,,,,,,,,,,,,,,,,
2485,1,2485,,,,,,,,,,0.07837,0.00024,0.00120,0.01444,0.094,0.,0.019,,,,0.01,0.,0.01,,,,,,,,,
2485,2485,1,,,,,,,,,,0.08000,0.00025,0.00141,0.01487,0.096,0.,0.019,,,,0.013,0.,0.013,,,,,,,,,
2499,1,2499,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2499,2499,1,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
2508,1,2508,,,,0.017,0.008,0.009,0.021,0.016,0.005,,,,,,,,,,,,,,,,,,,,,,
2508,2508,1,,,,0.074,0.023,0.05,0.073,0.015,0.057,,,,,,,,,,,,,,,,,,,,,,
2521,1,2521,,,,,,,,,,0.08278,0.00025,0.00123,0.00953,0.094,0.003,0.01,,,,0.011,0.,0.011,,,,,,,,,
2521,2521,1,,,,,,,,,,0.08264,0.00027,0.00137,0.01292,0.097,0.,0.017,,,,0.013,0.,0.013,,,,,,,,,
2548,1,2548,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2548,2548,1,,,,0.008,0.,0.008,,,,,,,,,,,,,,,,,,,,,,,,,
2550,50,51,,,,0.005,0.,0.005,0.005,0.,0.005,0.08263,0.00027,0.00116,0.01052,0.094,0.,0.015,,,,0.01,0.,0.01,,,,,,,,,
2557,1,2557,,,,,,,,,,0.08028,0.00027,0.00134,0.00916,0.091,0.,0.014,,,,0.01,0.,0.01,,,,,,,,,
2557,2557,1,,,,,,,,,,0.07901,0.00032,0.00124,0.01432,0.095,0.,0.019,,,,0.024,0.,0.024,,,,,,,,,
2565,1,2565,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2565,2565,1,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
2567,1,2567,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
2567,2567,1,,,,0.008,0.,0.008,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
2586,1,2586,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
2586,2586,1,,,,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
2593,1,2593,,,,,,,,,,0.08111,0.00027,0.00117,0.01000,0.092,0.004,0.01,,,,0.01,0.,0.01,,,,,,,,,
2593,2593,1,,,,,,,,,,0.07982,0.00029,0.00118,0.01452,0.096,0.003,0.016,,,,0.014,0.,0.014,,,,,,,,,
2625,1,2625,,,,0.01,0.,0.01,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
2625,2625,1,,,,0.008,0.,0.008,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2629,1,2629,,,,,,,,,,0.08367,0.00026,0.00123,0.01012,0.095,0.003,0.011,,,,0.01,0.,0.01,,,,,,,,,
2629,2629,1,,,,,,,,,,0.09511,0.00025,0.00127,0.01948,0.116,0.,0.024,,,,0.015,0.,0.015,,,,,,,,,
2631,1,2631,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2631,2631,1,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2646,1,2646,,,,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,,,,
2646,2646,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
2647,1,2647,,,,,,,,,,0.07409,0.00025,0.00085,0.01084,0.086,0.003,0.011,,,,,,,,,,,,,,,
2647,2647,1,,,,,,,,,,0.07669,0.00026,0.00109,0.01424,0.092,0.,0.018,,,,,,,,,,,,,,,
2652,51,52,,,,0.006,0.,0.006,0.006,0.,0.006,0.07555,0.00026,0.00070,0.01625,0.092,0.,0.02,,,,0.011,0.,0.011,,,,,,,,,
2665,1,2665,,,,,,,,,,0.08234,0.00033,0.00125,0.01330,0.097,0.,0.018,,,,0.011,0.,0.011,,,,,,,,,
2665,2665,1,,,,,,,,,,0.08676,0.00027,0.00126,0.01512,0.103,0.,0.02,,,,0.082,0.,0.082,,,,,,,,,
2683,1,2683,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
2683,2683,1,,,,0.009,0.,0.009,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
2696,1,2696,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
2696,2696,1,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
2701,1,2701,,,,,,,,,,0.08329,0.00028,0.00213,0.01081,0.096,0.,0.016,,,,0.011,0.,0.011,,,,,,,,,
2701,2701,1,,,,,,,,,,0.08843,0.00025,0.00127,0.01568,0.105,0.003,0.016,,,,0.017,0.003,0.013,,,,,,,,,
2722,1,2722,,,,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
2722,2722,1,,,,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2737,1,2737,,,,,,,,,,0.08314,0.00027,0.00134,0.01076,0.095,0.006,0.009,,,,0.012,0.,0.012,,,,,,,,,
2737,2737,1,,,,,,,,,,0.08244,0.00025,0.00128,0.02116,0.105,0.004,0.021,,,,0.017,0.,0.017,,,,,,,,,
2742,1,2742,,,,0.011,0.,0.011,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
2742,2742,1,,,,0.015,0.003,0.011,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2744,1,2744,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
2744,2744,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
2756,52,53,,,,0.006,0.,0.006,0.007,0.,0.007,0.08156,0.00033,0.00115,0.01142,0.094,0.,0.016,,,,0.012,0.,0.012,,,,,,,,,
2762,1,2762,,,,,,,,,,,,,,,,,,,,0.025,0.,0.025,,,,,,,,,
2762,2762,1,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2773,1,2773,,,,,,,,,,0.08296,0.00026,0.00131,0.01053,0.095,0.,0.015,,,,0.012,0.,0.012,,,,,,,,,
2773,2773,1,,,,,,,,,,0.08259,0.00027,0.00136,0.01484,0.099,0.003,0.016,,,,0.031,0.003,0.027,,,,,,,,,
2800,1,2800,,,,0.01,0.,0.01,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,,,
2800,2800,1,,,,0.009,0.,0.009,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
2809,1,2809,,,,,,,,,,0.08183,0.00031,0.00135,0.01032,0.094,0.007,0.008,,,,0.011,0.,0.011,,,,,,,,,
2809,53,53,,,,,,,,,,0.08213,0.00027,0.00120,0.01854,0.102,0.004,0.019,,,,0.012,0.,0.012,,,,,,,,,
2809,2809,1,,,,,,,,,,0.07880,0.00029,0.00136,0.01567,0.096,0.,0.02,,,,0.017,0.,0.017,,,,,,,,,
2828,1,2828,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2828,2828,1,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016,,,,,,,,,
2842,1,2842,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2842,2842,1,,,,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,,,,
2845,1,2845,,,,,,,,,,0.07940,0.00025,0.00126,0.01180,0.092,0.003,0.012,,,,0.011,0.,0.011,,,,,,,,,
2845,2845,1,,,,,,,,,,0.07891,0.00025,0.00133,0.01749,0.098,0.,0.022,,,,0.015,0.,0.015,,,,,,,,,
2858,1,2858,,,,0.012,0.,0.012,0.025,0.,0.025,,,,,,,,,,,,,,,,,,,,,,
2858,2858,1,,,,0.023,0.,0.023,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
2862,53,54,,,,0.007,0.,0.007,0.007,0.,0.007,0.08116,0.00028,0.00123,0.01182,0.094,0.004,0.012,,,,0.012,0.,0.012,,,,,,,,,
2881,1,2881,,,,,,,,,,0.08012,0.00025,0.00141,0.01107,0.093,0.,0.016,,,,0.012,0.,0.012,,,,,,,,,
2881,2881,1,,,,,,,,,,0.07918,0.00035,0.00142,0.01493,0.096,0.,0.02,,,,0.019,0.,0.019,,,,,,,,,
2894,1,2894,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2894,2894,1,,,,,,,,,,,,,,,,,,,,0.027,0.007,0.02,,,,,,,,,
2917,1,2917,,,,0.011,0.,0.011,0.013,0.,0.013,0.07896,0.00024,0.00148,0.01125,0.092,0.004,0.012,,,,0.013,0.,0.013,,,,,,,,,
2917,2917,1,,,,0.013,0.,0.013,0.019,0.,0.019,0.08235,0.00026,0.00134,0.01529,0.099,0.,0.02,,,,0.018,0.,0.018,,,,,,,,,
2940,1,2940,,,,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,,,,
2940,2940,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
2953,1,2953,,,,,,,,,,0.08266,0.00025,0.00142,0.01123,0.095,0.002,0.014,,,,0.013,0.,0.013,,,,,,,,,
2953,2953,1,,,,,,,,,,0.08249,0.00032,0.00132,0.01560,0.099,0.,0.02,,,,0.017,0.,0.017,,,,,,,,,
2959,1,2959,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2959,2959,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
2970,54,55,,,,0.007,0.,0.007,0.006,0.,0.006,0.07899,0.00025,0.00115,0.01176,0.092,0.,0.017,,,,0.013,0.,0.013,,,,,,,,,
2975,1,2975,,,,0.012,0.,0.012,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
2975,2975,1,,,,0.015,0.,0.015,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
2989,1,2989,,,,,,,,,,0.08165,0.00025,0.00140,0.01091,0.094,0.006,0.009,,,,0.017,0.,0.017,,,,,,,,,
2989,2989,1,,,,,,,,,,0.07944,0.00025,0.00132,0.01655,0.097,0.003,0.017,,,,0.018,0.,0.018,,,,,,,,,
2994,1,2994,,,,,,,0.019,0.,0.019,,,,,,,,,,,,,,,,,,,,,,
2994,2994,1,,,,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
3025,1,3025,,,,,,,,,,0.07400,0.00023,0.00093,0.01153,0.086,0.,0.015,,,,0.013,0.,0.013,,,,,,,,,
3025,55,55,,,,,,,,,,0.07330,0.00029,0.00072,0.01218,0.086,0.,0.015,,,,0.015,0.,0.015,,,,,,,,,
3025,3025,1,,,,,,,,,,0.07331,0.00025,0.00092,0.01758,0.092,0.,0.021,,,,0.016,0.,0.016,,,,,,,,,
3033,1,3033,,,,0.013,0.,0.013,0.03,0.,0.03,,,,,,,,,,,,,,,,,,,,,,
3033,3033,1,,,,0.01,0.,0.01,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,
3038,1,3038,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,
3038,3038,1,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,,,,
3061,1,3061,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
3061,3061,1,,,,,,,,,,,,,,,,,,,,0.018,0.,0.018,,,,,,,,,
3062,1,3062,,,,,,,,,,0.08053,0.00025,0.00126,0.01137,0.093,0.,0.016,,,,,,,,,,,,,,,
3062,3062,1,,,,,,,,,,0.08523,0.00025,0.00135,0.03020,0.117,0.007,0.027,,,,,,,,,,,,,,,
3080,55,56,,,,0.007,0.,0.007,0.006,0.,0.006,0.07966,0.00025,0.00115,0.01211,0.093,0.003,0.013,,,,0.012,0.,0.012,,,,,,,,,
3092,1,3092,,,,0.032,0.,0.032,0.013,0.,0.013,,,,,,,,,,,,,,,,,,,,,,
3092,3092,1,,,,0.014,0.,0.014,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
3097,1,3097,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3097,3097,1,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029,,,,,,,,,
3099,1,3099,,,,,,,,,,0.08047,0.00025,0.00136,0.01161,0.093,0.003,0.013,,,,,,,,,,,,,,,
3099,3099,1,,,,,,,,,,0.08209,0.00025,0.00136,0.01889,0.102,0.003,0.019,,,,,,,,,,,,,,,
3131,1,3131,,,,,,,0.023,0.,0.023,,,,,,,,,,,,,,,,,,,,,,
3131,3131,1,,,,,,,0.011,0.,0.011,,,,,,,,,,,,,,,,,,,,,,
3133,1,3133,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3133,3133,1,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017,,,,,,,,,
3136,1,3136,,,,0.012,0.,0.012,,,,0.08216,0.00026,0.00136,0.01183,0.095,0.004,0.012,,,,,,,,,,,,,,,
3136,56,56,,,,0.007,0.,0.007,,,,0.08488,0.00025,0.00122,0.02166,0.108,0.003,0.022,,,,,,,,,,,,,,,
3136,3136,1,,,,0.018,0.003,0.014,,,,0.08202,0.00027,0.00142,0.01722,0.101,0.003,0.019,,,,,,,,,,,,,,,
3150,1,3150,,,,0.013,0.,0.013,0.014,0.,0.014,,,,,,,,,,,,,,,,,,,,,,
3150,3150,1,,,,0.01,0.,0.01,0.021,0.007,0.013,,,,,,,,,,,,,,,,,,,,,,
3169,1,3169,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
3169,3169,1,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
3173,1,3173,,,,,,,,,,0.08145,0.00026,0.00130,0.01188,0.095,0.,0.016,,,,,,,,,,,,,,,
3173,3173,1,,,,,,,,,,0.08306,0.00026,0.00144,0.01847,0.103,0.,0.024,,,,,,,,,,,,,,,
3192,56,57,,,,0.007,0.,0.007,0.008,0.,0.008,0.08024,0.00029,0.00124,0.01413,0.096,0.,0.019,,,,0.013,0.,0.013,,,,,,,,,
3205,1,3205,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3205,3205,1,,,,,,,,,,,,,,,,,,,,0.019,0.,0.019,,,,,,,,,
3208,1,3208,,,,0.02,0.003,0.016,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
3208,3208,1,,,,0.012,0.,0.012,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,
3209,1,3209,,,,,,,,,,0.08099,0.00027,0.00153,0.02026,0.103,0.003,0.022,,,,,,,,,,,,,,,
3209,3209,1,,,,,,,,,,0.08069,0.00025,0.00152,0.01836,0.101,0.003,0.019,,,,,,,,,,,,,,,
3234,1,3234,,,,0.012,0.,0.012,,,,,,,,,,,,,,,,,,,,,,,,,
3234,3234,1,,,,0.01,0.,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
3241,1,3241,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3241,3241,1,,,,,,,,,,,,,,,,,,,,0.023,0.,0.023,,,,,,,,,
3246,1,3246,,,,,,,,,,0.08042,0.00029,0.00136,0.01196,0.094,0.,0.016,,,,,,,,,,,,,,,
3246,3246,1,,,,,,,,,,0.08133,0.00026,0.00143,0.01689,0.1,0.,0.022,,,,,,,,,,,,,,,
3267,1,3267,,,,0.013,0.,0.013,0.015,0.,0.015,,,,,,,,,,,,,,,,,,,,,,
3267,3267,1,,,,0.017,0.,0.017,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
3277,1,3277,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
3277,3277,1,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024,,,,,,,,,
3283,1,3283,,,,,,,,,,0.08064,0.00025,0.00138,0.01766,0.1,0.003,0.02,,,,,,,,,,,,,,,
3283,3283,1,,,,,,,,,,0.08273,0.00026,0.00156,0.02176,0.106,0.003,0.023,,,,,,,,,,,,,,,
3306,57,58,,,,0.007,0.,0.007,0.007,0.,0.007,0.08242,0.00025,0.00119,0.01349,0.097,0.004,0.013,,,,0.015,0.,0.015,,,,,,,,,
3313,1,3313,,,,,,,,,,,,,,,,,,,,0.015,0.,0.015,,,,,,,,,
3313,3313,1,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022,,,,,,,,,
3320,1,3320,,,,,,,,,,0.07933,0.00027,0.00132,0.01197,0.093,0.003,0.013,,,,,,,,,,,,,,,
3320,3320,1,,,,,,,,,,0.09207,0.00025,0.00220,0.01966,0.114,0.003,0.022,,,,,,,,,,,,,,,
