param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
4433,,,,,,,,,,0.161,0.003,0.056,0.162,0.004,0.054,,,,,,
4444,,,,,,,,,,,,,,,,,,,0.276,0.,0.276
4547,,,,,,,,,,0.166,0.003,0.06,0.159,0.003,0.055,,,,,,
4555,,,,4.082,0.,4.081,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,0.297,0.,0.296
4660,,,,,,,,,,0.162,0.003,0.057,0.164,0.003,0.059,,,,,,
4705,,,,,,,,,,,,,,,,,,,0.315,0.,0.314
4774,,,,,,,,,,0.161,0.003,0.057,0.168,0.003,0.062,,,,,,
4836,,,,,,,,,,,,,,,,,,,0.325,0.,0.325
4887,,,,,,,,,,0.171,0.008,0.061,0.169,0.003,0.061,,,,,,
4966,,,,,,,,,,,,,,,,,,,0.343,0.,0.342
5001,,,,,,,,,,0.174,0.004,0.065,0.174,0.004,0.066,,,,,,
5097,,,,,,,,,,,,,,,,,,,0.36,0.,0.36
5115,,,,,,,,,,0.175,0.003,0.069,0.175,0.003,0.069,,,,,,
5124,,,,5.205,0.006,5.199,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.176,0.004,0.069,0.178,0.002,0.073,,,,0.39,0.,0.39
5342,,,,,,,,,,0.18,0.003,0.073,0.18,0.004,0.073,,,,,,
5358,,,,,,,,,,,,,,,,,,,0.402,0.,0.402
5456,,,,,,,,,,0.182,0.003,0.077,0.185,0.003,0.079,,,,,,
5489,,,,,,,,,,,,,,,,,,,0.426,0.,0.426
5569,,,,,,,,,,0.186,0.003,0.081,0.189,0.003,0.082,,,,,,
5620,,,,,,,,,,,,,,,,,,,0.436,0.,0.436
5683,,,,,,,,,,0.188,0.004,0.079,0.19,0.005,0.08,,,,,,
5693,,,,6.236,0.001,6.234,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,0.456,0.,0.456
5796,,,,,,,,,,0.193,0.005,0.084,0.194,0.003,0.088,,,,,,
5881,,,,,,,,,,,,,,,,,,,0.471,0.,0.471
5910,,,,,,,,,,0.2,0.004,0.092,0.198,0.003,0.091,,,,,,
6012,,,,,,,,,,,,,,,,,,,0.506,0.,0.506
6034,,,,,,,,,,,,,,,,,,,0.502,0.,0.502
6142,,,,,,,,,,,,,,,,,,,0.543,0.,0.543
6221,,,,,,,,,,0.204,0.002,0.098,0.206,0.002,0.1,,,,,,
6273,,,,,,,,,,,,,,,,,,,0.555,0.,0.555
6532,,,,,,,,,,0.212,0.006,0.103,0.216,0.003,0.111,,,,,,
6843,,,,,,,,,,0.226,0.003,0.121,0.234,0.006,0.124,,,,,,
6900,,,,,,,,,,,,,,,,,,,0.655,0.,0.655
7154,,,,,,,,,,0.243,0.004,0.133,0.244,0.004,0.137,,,,,,
7346,,,,,,,,,,0.239,0.004,0.133,0.249,0.003,0.145,,,,,,
7465,,,,,,,,,,0.249,0.003,0.142,0.255,0.003,0.149,,,,,,
7527,,,,,,,,,,,,,,,,,,,0.784,0.,0.784
7776,,,,,,,,,,0.262,0.003,0.155,0.268,0.003,0.162,,,,,,
8045,,,,,,,,,,,,,,,,,,,0.875,0.,0.875
8087,,,,,,,,,,0.27,0.003,0.161,0.283,0.005,0.175,,,,,,
8154,,,,,,,,,,,,,,,,,,,0.901,0.,0.901
8398,,,,,,,,,,0.281,0.004,0.175,0.288,0.007,0.179,,,,,,
8709,,,,,,,,,,0.292,0.004,0.187,0.301,0.003,0.195,,,,,,
8781,,,,,,,,,,,,,,,,,,,1.08,0.001,1.078
9019,,,,,,,,,,0.311,0.005,0.204,0.312,0.005,0.203,,,,,,
9330,,,,,,,,,,0.313,0.005,0.205,0.323,0.008,0.212,,,,,,
9409,,,,,,,,,,,,,,,,,,,1.177,0.,1.176
9641,,,,,,,,,,0.331,0.005,0.223,0.333,0.006,0.225,,,,,,
9952,,,,,,,,,,0.349,0.003,0.243,0.344,0.004,0.237,,,,,,
10036,,,,,,,,,,,,,,,,,,,1.371,0.,1.37
10056,,,,,,,,,,,,,,,,,,,1.358,0.,1.358
10263,,,,,,,,,,0.36,0.004,0.25,0.362,0.003,0.257,,,,,,
10574,,,,,,,,,,0.37,0.004,0.264,0.375,0.005,0.268,,,,,,
10663,,,,,,,,,,,,,,,,,,,1.574,0.,1.574
10885,,,,,,,,,,0.381,0.003,0.275,0.392,0.006,0.283,,,,,,
11017,,,,,,,,,,0.396,0.004,0.291,0.409,0.003,0.303,,,,,,
11196,,,,,,,,,,0.401,0.004,0.295,0.41,0.004,0.303,,,,,,
11290,,,,,,,,,,,,,,,,,,,1.775,0.,1.774
11507,,,,,,,,,,0.412,0.006,0.304,0.415,0.003,0.31,,,,,,
11818,,,,,,,,,,0.438,0.008,0.328,0.458,0.005,0.348,,,,,,
11917,,,,,,,,,,,,,,,,,,,1.887,0.,1.887
12544,,,,,,,,,,,,,,,,,,,2.112,0.,2.112
13000,,,,,,,,,,0.502,0.004,0.396,0.512,0.007,0.403,,,,,,
14181,,,,,,,,,,0.581,0.004,0.474,0.639,0.003,0.532,,,,,,
14689,,,,,,,,,,0.606,0.003,0.501,0.617,0.005,0.509,,,,,,
15052,,,,,,,,,,,,,,,,,,,3.096,0.,3.096
15363,,,,,,,,,,0.796,0.004,0.689,0.66,0.005,0.552,,,,,,
16544,,,,,,,,,,0.729,0.003,0.623,0.748,0.007,0.639,,,,,,
17561,,,,,,,,,,,,,,,,,,,4.303,0.,4.303
17726,,,,,,,,,,0.827,0.006,0.719,0.817,0.004,0.71,,,,,,
18361,,,,,,,,,,0.842,0.006,0.734,0.861,0.008,0.752,,,,,,
18908,,,,,,,,,,0.909,0.003,0.804,0.917,0.009,0.805,,,,,,
20069,,,,,,,,,,,,,,,,,,,5.505,0.,5.505
20089,,,,,,,,,,1.008,0.004,0.902,1.021,0.006,0.912,,,,,,
21271,,,,,,,,,,1.118,0.003,1.013,1.137,0.006,1.029,,,,,,
22452,,,,,,,,,,1.241,0.005,1.132,1.263,0.005,1.153,,,,,,
22578,,,,,,,,,,,,,,,,,,,6.846,0.,6.846
23634,,,,,,,,,,1.403,0.007,1.293,1.4,0.009,1.287,,,,,,
25086,,,,,,,,,,,,,,,,,,,8.561,0.001,8.559
28361,,,,,,,,,,1.913,0.008,1.803,1.921,0.008,1.81,,,,,,
33087,,,,,,,,,,2.556,0.004,2.448,2.548,0.004,2.439,,,,,,
37814,,,,,,,,,,3.276,0.007,3.166,3.352,0.007,3.242,,,,,,
42540,,,,,,,,,,4.254,0.008,4.143,4.153,0.012,4.038,,,,,,
47267,,,,,,,,,,5.118,0.008,5.006,5.165,0.014,5.047,,,,,,
