param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
1593,,,,,,,,,,0.07961,0.00015,0.00643,0.00131,0.087,0.,0.008,0.08010,0.00015,0.00651,0.00129,0.088,0.,0.007,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.,0.038
1621,,,,,,,1.442,0.003,1.437,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.,0.039
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.,0.042
1706,,,,,,,,,,0.07997,0.00013,0.00729,0.00137,0.088,0.,0.008,0.08025,0.00015,0.00733,0.00137,0.089,0.,0.009,,,,,,
1709,,,,0.642,0.001,0.64,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,1.564,0.012,1.551,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.,0.043
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.,0.044
1801,,,,,,,1.762,0.005,1.756,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.,0.047
1820,,,,,,,,,,0.07996,0.00013,0.00800,0.00142,0.089,0.001,0.009,0.08061,0.00015,0.00839,0.00364,0.092,0.,0.013,,,,,,
1826,,,,0.733,0.,0.733,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.,0.054
1851,,,,0.744,0.,0.744,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.,0.05
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.,0.053
1933,,,,,,,,,,0.08002,0.00013,0.00923,0.00152,0.091,0.,0.01,0.07972,0.00015,0.00902,0.00154,0.09,0.,0.011,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
1993,,,,0.859,0.,0.858,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.,0.057
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,0.,0.063
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.,0.059
2047,,,,,,,,,,0.07980,0.00014,0.01044,0.00195,0.092,0.,0.012,0.08065,0.00026,0.01594,0.00165,0.098,0.,0.018,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.,0.061
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.,0.071
2136,,,,0.981,0.,0.981,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,0.,0.066
2161,,,,,,,2.53,0.,2.53,0.07972,0.00013,0.01137,0.00171,0.093,0.,0.014,0.07968,0.00015,0.01120,0.00173,0.092,0.,0.013,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.,0.067
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.,0.07
2274,,,,,,,,,,0.08008,0.00013,0.01572,0.00179,0.097,0.,0.018,0.07928,0.00016,0.01233,0.00179,0.093,0.,0.014,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.,0.072
2278,,,,1.125,0.,1.124,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.12,0.,1.12,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.,0.074
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.,0.078
2388,,,,,,,,,,0.07973,0.00013,0.02646,0.00191,0.108,0.002,0.027,0.08003,0.00015,0.01377,0.00192,0.096,0.,0.015,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
2420,,,,1.258,0.,1.257,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.,0.15
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,0.,0.084
2502,,,,,,,,,,0.07935,0.00013,0.01456,0.00201,0.096,0.,0.017,0.07891,0.00015,0.01489,0.00201,0.096,0.,0.016,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.,0.086
2521,,,,,,,3.377,0.001,3.376,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.,0.09
2562,,,,1.395,0.002,1.392,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092,0.,0.092
2615,,,,,,,,,,0.07957,0.00013,0.01616,0.00207,0.098,0.001,0.018,0.08050,0.00015,0.01824,0.00208,0.101,0.,0.02,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.,0.132
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098,0.,0.098
2705,,,,1.545,0.001,1.544,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2729,,,,,,,,,,0.08000,0.00013,0.01749,0.00217,0.099,0.,0.02,0.08201,0.00015,0.10188,0.00218,0.186,0.001,0.104,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,0.,0.104
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127,0.,0.127
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108,0.,0.108
2842,,,,,,,,,,0.08325,0.00013,0.01919,0.00334,0.106,0.,0.023,0.08118,0.00015,0.01932,0.00227,0.103,0.,0.021,,,,,,
2847,,,,1.68,0.,1.68,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112,0.,0.112
2881,,,,,,,4.379,0.028,4.349,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.,0.115
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.,0.117
2956,,,,,,,,,,0.08023,0.00013,0.06184,0.00234,0.144,0.,0.065,0.08024,0.00017,0.02013,0.00239,0.103,0.,0.023,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.,0.12
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,0.,0.124
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,0.,0.133
3070,,,,,,,,,,0.08044,0.00015,0.02377,0.00243,0.106,0.,0.027,0.08097,0.00018,0.03018,0.00244,0.113,0.,0.033,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.,0.132
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.,0.134
3183,,,,,,,,,,0.07990,0.00012,0.02297,0.00252,0.105,0.,0.025,0.08056,0.00015,0.02522,0.00252,0.108,0.,0.028,,,,,,
3241,,,,,,,5.541,0.019,5.52,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153,0.,0.153
3297,,,,,,,,,,0.08020,0.00013,0.02547,0.00251,0.108,0.,0.028,0.08116,0.00015,0.02480,0.00251,0.108,0.,0.028,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,0.,0.154
3410,,,,,,,,,,0.08044,0.00013,0.02710,0.00263,0.11,0.001,0.029,0.08106,0.00015,0.03441,0.00264,0.118,0.001,0.037,,,,,,
3416,,,,2.383,0.001,2.381,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.08306,0.00013,0.03284,0.00279,0.119,0.,0.035,0.08257,0.00016,0.03951,0.00279,0.125,0.,0.043,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.,0.168
3601,,,,,,,7.116,0.022,7.092,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.08156,0.00013,0.02969,0.00286,0.114,0.,0.033,0.08135,0.00015,0.03526,0.00287,0.119,0.,0.038,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,0.,0.179
3674,,,,,,,,,,0.08473,0.00016,0.04594,0.00307,0.234,0.019,0.13,0.08437,0.00015,0.03189,0.00998,0.126,0.001,0.041,,,,,,
3751,,,,,,,,,,0.07994,0.00013,0.04031,0.00294,0.123,0.001,0.043,0.08043,0.00015,0.11155,0.00294,0.195,0.,0.115,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264,0.,0.264
3865,,,,,,,,,,0.08110,0.00013,0.03801,0.00301,0.122,0.001,0.041,0.08045,0.00015,0.07480,0.00303,0.158,0.001,0.076,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,0.,0.203
3979,,,,,,,,,,0.08130,0.00016,0.03939,0.00311,0.124,0.,0.043,0.08046,0.00016,0.04679,0.00313,0.13,0.001,0.05,,,,,,
3985,,,,3.186,0.001,3.185,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234,0.,0.234
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.,0.252
4092,,,,,,,,,,0.08206,0.00013,0.04066,0.00320,0.126,0.,0.043,0.08111,0.00016,0.03812,0.00319,0.122,0.001,0.041,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,0.,0.232
4206,,,,,,,,,,0.08248,0.00016,0.04276,0.00393,0.129,0.,0.047,0.08403,0.00015,0.04355,0.00333,0.131,0.,0.046,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,0.,0.276
4319,,,,,,,,,,0.08733,0.00013,0.04276,0.00336,0.133,0.002,0.045,0.08367,0.00015,0.04735,0.00335,0.134,0.,0.051,,,,,,
4433,,,,,,,,,,0.08248,0.00013,0.04592,0.00355,0.132,0.001,0.048,0.08401,0.00017,0.04709,0.00397,0.135,0.,0.052,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259,0.,0.259
4547,,,,,,,,,,0.08194,0.00016,0.04571,0.00352,0.131,0.,0.05,0.08278,0.00015,0.04708,0.00358,0.133,0.,0.051,,,,,,
4555,,,,4.199,0.004,4.194,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,0.,0.273
4660,,,,,,,,,,0.08382,0.00013,0.05331,0.00366,0.141,0.,0.057,0.08268,0.00016,0.05234,0.00369,0.139,0.001,0.056,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,0.,0.288
4774,,,,,,,,,,0.08325,0.00013,0.05115,0.00383,0.138,0.001,0.055,0.08547,0.00016,0.05529,0.00369,0.144,0.,0.06,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,0.,0.305
4887,,,,,,,,,,0.08305,0.00016,0.05415,0.00374,0.141,0.,0.058,0.08218,0.00015,0.05782,0.00374,0.144,0.,0.062,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327,0.,0.327
5001,,,,,,,,,,0.08249,0.00013,0.05500,0.00397,0.141,0.,0.059,0.08380,0.00016,0.05944,0.00394,0.147,0.001,0.063,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337,0.,0.337
5115,,,,,,,,,,0.08293,0.00013,0.06106,0.00395,0.148,0.,0.064,0.08094,0.00016,0.06121,0.00414,0.146,0.001,0.065,,,,,,
5124,,,,5.338,0.005,5.333,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.08315,0.00013,0.06289,0.00407,0.15,0.001,0.066,0.08667,0.00016,0.06625,0.00414,0.157,0.001,0.07,,,,0.361,0.,0.361
5342,,,,,,,,,,0.08386,0.00013,0.06531,0.00631,0.155,0.,0.071,0.08656,0.00015,0.06375,0.00405,0.154,0.001,0.066,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,0.001,0.37
5456,,,,,,,,,,0.08380,0.00013,0.06589,0.00434,0.154,0.,0.071,0.08476,0.00015,0.06878,0.00435,0.158,0.,0.074,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392,0.,0.392
5569,,,,,,,,,,0.08502,0.00013,0.06993,0.00440,0.159,0.,0.074,0.08492,0.00016,0.07291,0.00448,0.162,0.,0.077,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405,0.,0.405
5683,,,,,,,,,,0.08313,0.00013,0.06988,0.00445,0.157,0.001,0.074,0.08757,0.00016,0.07697,0.00456,0.169,0.,0.081,,,,,,
5693,,,,6.457,0.004,6.452,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425,0.,0.425
5796,,,,,,,,,,0.08291,0.00013,0.07885,0.00448,0.166,0.,0.084,0.08232,0.00015,0.07961,0.00445,0.166,0.,0.085,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.,0.449
5910,,,,,,,,,,0.08404,0.00013,0.07801,0.00470,0.167,0.002,0.08,0.08371,0.00018,0.08003,0.00461,0.168,0.001,0.083,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484,0.,0.484
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463,0.,0.462
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486,0.,0.486
6221,,,,,,,,,,0.08356,0.00013,0.08794,0.00477,0.176,0.,0.092,0.08407,0.00015,0.08729,0.00488,0.176,0.,0.093,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501,0.,0.501
6532,,,,,,,,,,0.08312,0.00015,0.09184,0.00528,0.18,0.,0.097,0.08332,0.00016,0.09981,0.00515,0.188,0.,0.106,,,,,,
6843,,,,,,,,,,0.08346,0.00013,0.10908,0.00546,0.198,0.,0.115,0.08346,0.00016,0.11089,0.00543,0.2,0.,0.117,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611,0.,0.611
7154,,,,,,,,,,0.08227,0.00013,0.11171,0.00584,0.2,0.,0.118,0.08140,0.00015,0.11783,0.00580,0.205,0.,0.123,,,,,,
7346,,,,,,,,,,0.08493,0.00013,0.12656,0.00581,0.217,0.003,0.129,0.08633,0.00017,0.13825,0.00590,0.23,0.001,0.143,,,,,,
7465,,,,,,,,,,0.08264,0.00013,0.12671,0.00586,0.215,0.,0.132,0.08150,0.00015,0.12916,0.00586,0.216,0.001,0.135,,,,,,
7527,,,,,,,,,,,,,,,,,,,,,,,,,,,0.723,0.001,0.721
7776,,,,,,,,,,0.08313,0.00013,0.13037,0.00607,0.219,0.,0.136,0.08228,0.00015,0.13684,0.00623,0.225,0.,0.144,,,,,,
8045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847,0.,0.847
8087,,,,,,,,,,0.08373,0.00013,0.14783,0.00648,0.238,0.001,0.154,0.08631,0.00016,0.15314,0.00656,0.246,0.,0.16,,,,,,
8154,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839,0.001,0.838
8398,,,,,,,,,,0.08480,0.00014,0.15381,0.00672,0.245,0.002,0.159,0.08270,0.00016,0.16292,0.00669,0.252,0.,0.169,,,,,,
8709,,,,,,,,,,0.08617,0.00013,0.16674,0.00686,0.26,0.,0.174,0.08147,0.00016,0.17485,0.00691,0.263,0.,0.182,,,,,,
8781,,,,,,,,,,,,,,,,,,,,,,,,,,,0.976,0.,0.976
9019,,,,,,,,,,0.08531,0.00013,0.17614,0.00715,0.268,0.,0.183,0.08476,0.00015,0.18574,0.00716,0.278,0.001,0.191,,,,,,
9330,,,,,,,,,,0.08149,0.00013,0.19306,0.00732,0.282,0.001,0.2,0.08170,0.00016,0.20137,0.00748,0.29,0.001,0.207,,,,,,
9409,,,,,,,,,,,,,,,,,,,,,,,,,,,1.135,0.,1.135
9641,,,,,,,,,,0.08169,0.00013,0.20025,0.00825,0.29,0.001,0.208,0.08126,0.00018,0.20948,0.00764,0.298,0.,0.218,,,,,,
9952,,,,,,,,,,0.08134,0.00013,0.21862,0.00792,0.308,0.,0.227,0.08323,0.00017,0.22564,0.00750,0.316,0.002,0.232,,,,,,
10036,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.,1.3
10056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.447,0.,1.447
10263,,,,,,,,,,0.08214,0.00013,0.22468,0.00809,0.315,0.,0.232,0.08114,0.00018,0.23639,0.00820,0.326,0.,0.244,,,,,,
10574,,,,,,,,,,0.08157,0.00016,0.25319,0.00821,0.343,0.,0.261,0.08118,0.00015,0.25127,0.00840,0.341,0.,0.26,,,,,,
10663,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,0.,1.38
10885,,,,,,,,,,0.08098,0.00013,0.25231,0.00868,0.342,0.,0.262,0.08297,0.00018,0.26625,0.00862,0.358,0.,0.275,,,,,,
11017,,,,,,,,,,0.08673,0.00013,0.40195,0.00878,0.497,0.,0.411,0.08453,0.00016,0.31418,0.00892,0.407,0.001,0.322,,,,,,
11196,,,,,,,,,,0.08187,0.00013,0.27148,0.00943,0.363,0.,0.28,0.08226,0.00015,0.27830,0.00835,0.369,0.001,0.285,,,,,,
11290,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,0.,1.66
11507,,,,,,,,,,0.08175,0.00013,0.27456,0.01136,0.368,0.001,0.284,0.08195,0.00015,0.28378,0.00902,0.375,0.,0.293,,,,,,
11818,,,,,,,,,,0.08184,0.00013,0.30150,0.00914,0.392,0.,0.311,0.08247,0.00015,0.30656,0.01289,0.402,0.,0.319,,,,,,
11917,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834,0.002,1.831
12544,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.,1.96
13000,,,,,,,,,,0.08352,0.00013,0.35409,0.01019,0.448,0.001,0.364,0.08399,0.00018,0.39327,0.01005,0.487,0.,0.404,,,,,,
14181,,,,,,,,,,0.08169,0.00013,0.52814,0.01108,0.621,0.001,0.539,0.08157,0.00018,0.55768,0.01103,0.65,0.,0.569,,,,,,
14689,,,,,,,,,,0.08611,0.00013,0.84172,0.01154,0.939,0.002,0.851,0.08556,0.00018,0.55379,0.01133,0.651,0.,0.566,,,,,,
15052,,,,,,,,,,,,,,,,,,,,,,,,,,,2.941,0.001,2.94
15363,,,,,,,,,,0.08191,0.00013,0.57765,0.01126,0.671,0.,0.589,0.08157,0.00015,0.57494,0.01173,0.668,0.,0.587,,,,,,
16544,,,,,,,,,,0.08337,0.00013,0.65212,0.01277,0.748,0.,0.665,0.08358,0.00019,0.63770,0.01280,0.734,0.,0.651,,,,,,
17561,,,,,,,,,,,,,,,,,,,,,,,,,,,3.895,0.,3.894
17726,,,,,,,,,,0.08277,0.00013,0.66067,0.01603,0.759,0.001,0.675,0.08229,0.00016,0.69302,0.01741,0.793,0.,0.711,,,,,,
18361,,,,,,,,,,0.08536,0.00013,0.80362,0.01396,0.903,0.,0.818,0.08675,0.00015,0.73345,0.02212,0.842,0.004,0.752,,,,,,
18908,,,,,,,,,,0.08156,0.00013,0.78410,0.01625,0.882,0.,0.8,0.08186,0.00016,0.78387,0.01439,0.88,0.,0.799,,,,,,
20069,,,,,,,,,,,,,,,,,,,,,,,,,,,4.801,0.,4.801
20089,,,,,,,,,,0.08305,0.00013,0.85045,0.01547,0.949,0.001,0.865,0.08456,0.00015,0.90163,0.01498,1.001,0.001,0.915,,,,,,
21271,,,,,,,,,,0.08191,0.00013,0.99460,0.01814,1.095,0.001,1.012,0.08254,0.00016,0.99879,0.02651,1.108,0.004,1.021,,,,,,
22452,,,,,,,,,,0.08257,0.00013,1.07938,0.01681,1.179,0.,1.097,0.08342,0.00016,1.18753,0.01755,1.288,0.002,1.204,,,,,,
22578,,,,,,,,,,,,,,,,,,,,,,,,,,,6.614,0.002,6.611
23634,,,,,,,,,,0.08872,0.00014,1.21974,0.01712,1.325,0.,1.236,0.08620,0.00016,1.24871,0.02302,1.358,0.,1.271,,,,,,
25086,,,,,,,,,,,,,,,,,,,,,,,,,,,8.008,0.001,8.007
28361,,,,,,,,,,0.08855,0.00013,2.22126,0.02172,2.331,0.,2.242,0.08715,0.00016,2.08959,0.02074,2.197,0.,2.111,,,,,,
33087,,,,,,,,,,0.08468,0.00013,2.78504,0.02533,2.895,0.,2.811,0.08485,0.00016,2.75638,0.03091,2.872,0.001,2.787,,,,,,
37814,,,,,,,,,,0.08370,0.00013,3.16853,0.03714,3.289,0.,3.206,0.08515,0.00016,3.59519,0.03842,3.719,0.,3.634,,,,,,
42540,,,,,,,,,,0.08528,0.00014,4.84411,0.03113,4.96,0.,4.875,0.08423,0.00016,5.02030,0.03126,5.136,0.,5.051,,,,,,
47267,,,,,,,,,,0.08513,0.00014,5.90604,0.04695,6.038,0.,5.952,0.08661,0.00016,5.96713,0.03620,6.09,0.,6.003,,,,,,
