param-0-nm,param-1-n,param-2-m,cps+cbn-regression-quadratic-real,cps+cbn-regression-quadratic-sys,cps+cbn-regression-quadratic-user,cps+cbv-regression-quadratic-real,cps+cbv-regression-quadratic-sys,cps+cbv-regression-quadratic-user,cps+lazy-regression-quadratic-real,cps+lazy-regression-quadratic-sys,cps+lazy-regression-quadratic-user,cps+native-compute-native-compute-compilation-real,cps+native-compute-native-compute-conversion-to-native-code-real,cps+native-compute-native-compute-evaluation-real,cps+native-compute-native-compute-reification-real,cps+native-compute-regression-quadratic-real,cps+native-compute-regression-quadratic-sys,cps+native-compute-regression-quadratic-user,cps+simpl-regression-quadratic-real,cps+simpl-regression-quadratic-sys,cps+simpl-regression-quadratic-user,cps+vm-compute-regression-quadratic-real,cps+vm-compute-regression-quadratic-sys,cps+vm-compute-regression-quadratic-user,rewrite-strat(bottomup-bottomup)-regression-exponential-real,rewrite-strat(bottomup-bottomup)-regression-exponential-sys,rewrite-strat(bottomup-bottomup)-regression-exponential-user,rewrite-strat(topdown-bottomup)-regression-exponential-real,rewrite-strat(topdown-bottomup)-regression-exponential-sys,rewrite-strat(topdown-bottomup)-regression-exponential-user,setoid-rewrite-regression-cubic-real,setoid-rewrite-regression-cubic-sys,setoid-rewrite-regression-cubic-user
552,23,24,0.035,0.,0.035,0.,0.,0.,0.,0.,0.,0.07366,0.00019,0.00042,0.00141,0.075,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
580,1,580,,,,,,,,,,0.07423,0.00019,0.00047,0.00145,0.076,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
580,580,1,,,,,,,,,,0.07360,0.00019,0.00044,0.00191,0.076,0.,0.003,,,,0.005,0.,0.005,,,,,,,,,
588,1,588,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
588,588,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
600,24,25,,,,0.,0.,0.,0.,0.,0.,0.07609,0.00023,0.00040,0.00192,0.078,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
609,1,609,,,,,,,,,,0.07664,0.00019,0.00042,0.00187,0.079,0.001,0.002,,,,,,,,,,,,,,,
609,609,1,,,,,,,,,,0.07669,0.00037,0.00042,0.00255,0.08,0.,0.004,,,,,,,,,,,,,,,
616,1,616,,,,,,,,,,0.07431,0.00019,0.00043,0.00162,0.076,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
616,616,1,,,,,,,,,,0.07394,0.00026,0.00045,0.00199,0.076,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
636,1,636,,,,,,,,,,,,,,,,,0.688,0.,0.688,,,,,,,,,,,,
636,636,1,,,,,,,,,,,,,,,,,0.196,0.,0.196,,,,,,,,,,,,
646,1,646,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
646,646,1,,,,0.001,0.,0.001,0.016,0.,0.016,,,,,,,,,,,,,,,,,,,,,,
650,25,26,,,,0.015,0.,0.015,0.,0.,0.,0.07427,0.00019,0.00045,0.00174,0.076,0.,0.003,0.033,0.,0.033,0.002,0.,0.002,,,,,,,,,
652,1,652,,,,,,,,,,0.07365,0.00025,0.00048,0.00166,0.076,0.,0.002,,,,0.002,0.,0.002,,,,,,,,,
652,652,1,,,,,,,,,,0.07434,0.00022,0.00053,0.00216,0.077,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
688,1,688,,,,,,,,,,0.07444,0.00019,0.00046,0.00478,0.08,0.,0.005,,,,0.002,0.,0.002,,,,,,,,,
688,688,1,,,,,,,,,,0.07409,0.00021,0.00044,0.00230,0.077,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
702,26,27,,,,0.001,0.,0.001,0.001,0.,0.001,0.07413,0.00022,0.00062,0.00179,0.076,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
704,1,704,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
704,704,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
724,1,724,,,,,,,,,,0.07707,0.00019,0.00047,0.00184,0.079,0.,0.003,,,,0.002,0.,0.002,,,,,,,,,
724,724,1,,,,,,,,,,0.07442,0.00025,0.00046,0.00239,0.077,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
756,27,28,,,,0.001,0.,0.001,0.001,0.,0.001,0.07751,0.00019,0.00044,0.00197,0.08,0.,0.003,0.041,0.,0.041,0.003,0.,0.003,,,,,,,,,
760,1,760,,,,,,,,,,0.07440,0.00019,0.00050,0.00196,0.077,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
760,760,1,,,,,,,,,,0.07986,0.00019,0.00046,0.00256,0.083,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
762,1,762,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
762,762,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
763,1,763,,,,,,,,,,,,,,,,,0.85,0.,0.85,,,,,,,,,,,,
763,763,1,,,,,,,,,,,,,,,,,0.22,0.,0.22,,,,,,,,,,,,
795,1,795,,,,,,,,,,0.07804,0.00019,0.00047,0.00202,0.08,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
795,795,1,,,,,,,,,,0.07817,0.00020,0.00047,0.00259,0.081,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
798,1,798,,,,,,,,,,,,,,,,,0.969,0.,0.968,,,,,,,,,,,,
798,798,1,,,,,,,,,,,,,,,,,0.3,0.,0.3,,,,,,,,,,,,
807,1,807,1.454,0.,1.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,807,1,1.176,0.004,1.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,28,29,0.059,0.,0.059,0.001,0.,0.001,0.001,0.,0.001,0.07842,0.00020,0.00042,0.00209,0.081,0.,0.003,0.045,0.,0.045,0.003,0.,0.002,,,,,,,,,
821,1,821,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
821,821,1,,,,0.001,0.,0.001,0.001,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
831,1,831,,,,,,,,,,0.07815,0.00019,0.00045,0.00209,0.081,0.,0.002,,,,0.005,0.,0.005,,,,,,,,,
831,831,1,,,,,,,,,,0.07785,0.00019,0.00047,0.00298,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
867,1,867,,,,,,,,,,0.07815,0.00019,0.00045,0.00232,0.081,0.001,0.002,,,,0.003,0.,0.003,,,,,,,,,
867,867,1,,,,,,,,,,0.07777,0.00024,0.00047,0.00291,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
870,29,30,,,,0.001,0.,0.001,0.003,0.,0.003,0.07810,0.00019,0.00043,0.00230,0.081,0.,0.003,0.05,0.,0.05,0.003,0.,0.003,,,,,,,,,
879,1,879,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
879,879,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
890,1,890,,,,,,,,,,,,,,,,,1.174,0.,1.174,,,,,,,,,,,,
890,890,1,,,,,,,,,,,,,,,,,0.372,0.003,0.368,,,,,,,,,,,,
903,1,903,,,,,,,,,,0.07795,0.00019,0.00045,0.00228,0.081,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
903,903,1,,,,,,,,,,0.07782,0.00031,0.00047,0.00303,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
910,1,910,,,,,,,,,,0.07781,0.00022,0.00044,0.00283,0.081,0.001,0.002,,,,,,,,,,,,,,,
910,910,1,,,,,,,,,,0.07733,0.00019,0.00043,0.00356,0.081,0.001,0.004,,,,,,,,,,,,,,,
930,30,31,,,,0.001,0.,0.001,0.001,0.,0.001,0.07613,0.00040,0.00038,0.04464,0.121,0.001,0.044,,,,0.009,0.,0.009,,,,,,,,,
937,1,937,,,,0.002,0.,0.002,0.002,0.,0.001,,,,,,,,,,,,,,,,,,,,,,
937,937,1,,,,0.001,0.,0.001,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
939,1,939,,,,,,,,,,0.07779,0.00019,0.00045,0.00237,0.08,0.,0.003,,,,0.003,0.,0.003,,,,,,,,,
939,939,1,,,,,,,,,,0.07768,0.00019,0.00046,0.00313,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
975,1,975,,,,,,,,,,0.07809,0.00019,0.00047,0.00249,0.081,0.,0.004,,,,0.003,0.,0.003,,,,,,,,,
975,975,1,,,,,,,,,,0.07873,0.00021,0.00050,0.00325,0.082,0.001,0.003,,,,0.004,0.,0.004,,,,,,,,,
992,31,32,,,,0.001,0.,0.001,0.001,0.,0.001,0.07766,0.00019,0.00042,0.00258,0.081,0.,0.004,0.057,0.,0.057,0.003,0.,0.003,,,,,,,,,
995,1,995,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
995,995,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1011,1,1011,,,,,,,,,,0.07818,0.00019,0.00050,0.00256,0.081,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
1011,1011,1,,,,,,,,,,0.07797,0.00020,0.00050,0.00334,0.082,0.,0.004,,,,0.007,0.,0.007,,,,,,,,,
1017,1,1017,,,,,,,,,,,,,,,,,1.562,0.,1.561,,,,,,,,,,,,
1017,1017,1,,,,,,,,,,,,,,,,,0.461,0.011,0.45,,,,,,,,,,,,
1047,1,1047,,,,,,,,,,0.07826,0.00019,0.00046,0.00265,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1047,1047,1,,,,,,,,,,0.07859,0.00020,0.00046,0.00584,0.085,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1053,1,1053,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1053,1053,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1056,32,33,0.081,0.,0.081,0.001,0.,0.001,0.001,0.,0.001,0.07791,0.00019,0.00044,0.00270,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1075,1,1075,2.393,0.,2.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,1075,1,1.994,0.005,1.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,1,1082,,,,,,,,,,0.07980,0.00019,0.00046,0.00275,0.083,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1082,1082,1,,,,,,,,,,0.07861,0.00019,0.00047,0.00366,0.083,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1112,1,1112,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1112,1112,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1118,1,1118,,,,,,,,,,0.07902,0.00020,0.00047,0.00278,0.082,0.,0.004,,,,0.015,0.,0.015,,,,,,,,,
1118,1118,1,,,,,,,,,,0.07884,0.00021,0.00048,0.00376,0.083,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1122,33,34,,,,0.001,0.,0.001,0.001,0.,0.001,0.07952,0.00019,0.00045,0.00284,0.083,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
1154,1,1154,,,,,,,,,,0.07863,0.00019,0.00050,0.00290,0.082,0.,0.003,,,,0.004,0.,0.004,,,,,,,,,
1154,1154,1,,,,,,,,,,0.07885,0.00019,0.00048,0.00382,0.083,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1170,1,1170,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1170,1170,1,,,,0.002,0.,0.002,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1190,1,1190,,,,,,,,,,0.07761,0.00019,0.00048,0.00300,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1190,34,35,,,,0.001,0.,0.001,0.001,0.,0.001,0.07654,0.00019,0.00041,0.00307,0.08,0.001,0.002,,,,0.004,0.,0.004,,,,,,,,,
1190,1190,1,,,,,,,,,,0.07710,0.00019,0.00048,0.00991,0.087,0.,0.011,,,,0.006,0.,0.006,,,,,,,,,
1212,1,1212,,,,,,,,,,0.07652,0.00019,0.00045,0.00306,0.08,0.,0.004,,,,,,,,,,,,,,,
1212,1212,1,,,,,,,,,,0.07582,0.00019,0.00047,0.00420,0.08,0.,0.004,,,,,,,,,,,,,,,
1226,1,1226,,,,,,,,,,0.07779,0.00019,0.00048,0.00320,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1226,1226,1,,,,,,,,,,0.07813,0.00021,0.00049,0.00405,0.083,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1228,1,1228,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1228,1228,1,,,,0.003,0.,0.003,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1260,35,36,,,,0.001,0.,0.001,0.001,0.,0.001,0.07885,0.00021,0.00047,0.00324,0.082,0.,0.003,,,,0.005,0.,0.005,,,,,,,,,
1262,1,1262,,,,,,,,,,0.07751,0.00019,0.00050,0.00325,0.081,0.,0.004,,,,0.004,0.,0.004,,,,,,,,,
1262,1262,1,,,,,,,,,,0.07799,0.00021,0.00047,0.00431,0.083,0.,0.005,,,,0.008,0.,0.008,,,,,,,,,
1286,1,1286,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1286,1286,1,,,,0.002,0.,0.002,0.002,0.,0.002,,,,,,,,,,,,,,,,,,,,,,
1298,1,1298,,,,,,,,,,0.07979,0.00022,0.00050,0.00324,0.083,0.,0.003,,,,0.005,0.,0.005,,,,,,,,,
1298,1298,1,,,,,,,,,,0.07816,0.00019,0.00050,0.00433,0.083,0.001,0.004,,,,0.006,0.,0.006,,,,,,,,,
1332,36,37,,,,0.001,0.,0.001,0.001,0.,0.001,0.07937,0.00019,0.00061,0.00517,0.085,0.,0.006,,,,0.005,0.,0.005,,,,,,,,,
1334,1,1334,,,,,,,,,,0.07884,0.00028,0.00051,0.00338,0.083,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1334,1334,1,,,,,,,,,,0.07754,0.00019,0.00054,0.00736,0.085,0.,0.008,,,,0.075,0.,0.075,,,,,,,,,
1344,1,1344,,,,0.003,0.,0.003,0.009,0.,0.009,,,,,,,,,,,,,,,,,,,,,,
1344,1344,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1369,1,1369,,,,,,,,,,0.07759,0.00025,0.00053,0.00348,0.082,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1369,37,37,,,,,,,,,,0.07793,0.00019,0.00058,0.00349,0.082,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1369,1369,1,,,,,,,,,,0.07787,0.00019,0.00057,0.00461,0.083,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1403,1,1403,,,,0.008,0.,0.008,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1403,1403,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1405,1,1405,,,,,,,,,,0.07742,0.00022,0.00049,0.00355,0.081,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1405,1405,1,,,,,,,,,,0.07863,0.00020,0.00049,0.00467,0.084,0.,0.006,,,,0.01,0.,0.01,,,,,,,,,
1406,37,38,,,,0.002,0.,0.002,0.002,0.,0.002,0.07751,0.00019,0.00045,0.00357,0.081,0.,0.005,,,,0.005,0.,0.005,,,,,,,,,
1441,1,1441,,,,,,,,,,0.07756,0.00019,0.00054,0.00382,0.082,0.001,0.003,,,,0.005,0.,0.005,,,,,,,,,
1441,1441,1,,,,,,,,,,0.07784,0.00019,0.00054,0.00484,0.083,0.001,0.005,,,,0.007,0.,0.007,,,,,,,,,
1461,1,1461,,,,0.003,0.,0.003,0.007,0.,0.007,,,,,,,,,,,,,,,,,,,,,,
1461,1461,1,,,,0.002,0.,0.002,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1477,1,1477,,,,,,,,,,0.07802,0.00020,0.00050,0.01350,0.092,0.,0.015,,,,0.039,0.,0.039,,,,,,,,,
1477,1477,1,,,,,,,,,,0.07788,0.00019,0.00056,0.00501,0.083,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1482,38,39,,,,0.002,0.,0.002,0.002,0.,0.002,0.07931,0.00019,0.00042,0.00376,0.083,0.,0.004,,,,0.005,0.,0.005,,,,,,,,,
1513,1,1513,,,,,,,,,,0.07559,0.00022,0.00044,0.00395,0.08,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1513,1513,1,,,,,,,,,,0.07598,0.00023,0.00045,0.00522,0.082,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1519,1,1519,,,,0.006,0.,0.006,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1519,1519,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1526,1,1526,,,,,,,,,,,,,,,,,3.291,0.,3.291,,,,,,,,,,,,
1526,1526,1,,,,,,,,,,,,,,,,,0.95,0.015,0.935,,,,,,,,,,,,
1549,1,1549,,,,,,,,,,0.07912,0.00019,0.00055,0.00395,0.083,0.,0.004,,,,0.008,0.002,0.005,,,,,,,,,
1549,1549,1,,,,,,,,,,0.07799,0.00019,0.00055,0.00528,0.084,0.,0.005,,,,0.06,0.004,0.056,,,,,,,,,
1560,39,40,,,,0.002,0.,0.002,0.002,0.,0.002,0.07868,0.00019,0.00051,0.00417,0.083,0.001,0.004,0.106,0.,0.106,0.01,0.,0.01,,,,,,,,,
1577,1,1577,,,,0.003,0.,0.003,0.017,0.,0.017,,,,,,,,,,,,,,,,,,,,,,
1577,1577,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1579,1,1579,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1579,1579,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1585,1,1585,,,,,,,,,,0.07835,0.00019,0.00051,0.00407,0.083,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1585,1585,1,,,,,,,,,,0.07837,0.00019,0.00050,0.00536,0.084,0.,0.007,,,,0.008,0.,0.008,,,,,,,,,
1621,1,1621,,,,,,,,,,0.07845,0.00022,0.00051,0.00421,0.083,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1621,1621,1,,,,,,,,,,0.07894,0.00019,0.00057,0.00551,0.085,0.,0.006,,,,0.022,0.,0.022,,,,,,,,,
1635,1,1635,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1635,1635,1,,,,0.011,0.,0.011,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1640,40,41,,,,0.002,0.,0.002,0.002,0.,0.002,0.07884,0.00019,0.00053,0.00422,0.083,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1644,1,1644,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014,,,,,,,,,
1644,1644,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1657,1,1657,,,,,,,,,,0.07917,0.00019,0.00055,0.00419,0.084,0.,0.005,,,,0.006,0.,0.006,,,,,,,,,
1657,1657,1,,,,,,,,,,0.07912,0.00019,0.00065,0.00548,0.085,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
1693,1,1693,,,,,,,,,,0.07856,0.00019,0.00058,0.00426,0.083,0.,0.006,,,,0.006,0.,0.006,,,,,,,,,
1693,1693,1,,,,,,,,,,0.07899,0.00019,0.00053,0.00589,0.085,0.,0.007,,,,0.013,0.,0.013,,,,,,,,,
1694,1,1694,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1694,1694,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1710,1,1710,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006,,,,,,,,,
1710,1710,1,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1722,41,42,,,,0.002,0.,0.002,0.002,0.,0.002,0.07898,0.00020,0.00050,0.00446,0.084,0.001,0.004,,,,0.012,0.,0.012,,,,,,,,,
1729,1,1729,,,,,,,,,,0.07865,0.00022,0.00055,0.00448,0.084,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1729,1729,1,,,,,,,,,,0.07947,0.00020,0.00057,0.01010,0.09,0.001,0.009,,,,0.008,0.,0.008,,,,,,,,,
1752,1,1752,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1752,1752,1,,,,0.003,0.,0.003,0.003,0.,0.003,,,,,,,,,,,,,,,,,,,,,,
1765,1,1765,,,,,,,,,,0.07932,0.00019,0.00059,0.00455,0.084,0.,0.005,,,,0.007,0.,0.007,,,,,,,,,
1765,1765,1,,,,,,,,,,0.07906,0.00020,0.00057,0.00597,0.085,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1776,1,1776,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1776,1776,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1801,1,1801,,,,,,,,,,0.07991,0.00020,0.00062,0.00460,0.085,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1801,1801,1,,,,,,,,,,0.07915,0.00019,0.00054,0.00616,0.086,0.,0.007,,,,0.009,0.,0.009,,,,,,,,,
1806,42,43,,,,0.002,0.,0.002,0.002,0.,0.002,0.07967,0.00019,0.00048,0.00464,0.085,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1810,1,1810,,,,0.004,0.,0.004,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
1810,1810,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1837,1,1837,,,,,,,,,,0.07914,0.00019,0.00055,0.00474,0.084,0.001,0.005,,,,0.007,0.,0.007,,,,,,,,,
1837,1837,1,,,,,,,,,,0.07919,0.00020,0.00054,0.00633,0.086,0.,0.008,,,,0.013,0.,0.013,,,,,,,,,
1842,1,1842,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1842,1842,1,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009,,,,,,,,,
1868,1,1868,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1868,1868,1,,,,0.005,0.,0.005,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1873,1,1873,,,,,,,,,,0.07943,0.00019,0.00054,0.07469,0.155,0.,0.076,,,,0.007,0.,0.007,,,,,,,,,
1873,1873,1,,,,,,,,,,0.08019,0.00019,0.00056,0.00651,0.087,0.,0.008,,,,0.009,0.,0.009,,,,,,,,,
1891,1,1891,,,,,,,,,,0.07650,0.00021,0.00043,0.00486,0.082,0.001,0.005,,,,,,,,,,,,,,,
1891,1891,1,,,,,,,,,,0.07649,0.00019,0.00044,0.00664,0.083,0.,0.008,,,,,,,,,,,,,,,
1892,43,44,,,,0.002,0.,0.002,0.071,0.,0.071,0.07704,0.00019,0.00041,0.02029,0.098,0.,0.02,,,,0.008,0.,0.008,,,,,,,,,
1907,1,1907,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
1907,1907,1,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013,,,,,,,,,
1909,1,1909,,,,,,,,,,0.07984,0.00021,0.00054,0.00499,0.085,0.,0.005,,,,0.007,0.,0.007,,,,,,,,,
1909,1909,1,,,,,,,,,,0.07988,0.00019,0.00056,0.00655,0.087,0.,0.008,,,,0.015,0.,0.015,,,,,,,,,
1926,1,1926,,,,0.004,0.,0.004,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1926,1926,1,,,,0.003,0.,0.003,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
1945,1,1945,,,,,,,,,,0.07999,0.00020,0.00055,0.00502,0.085,0.,0.006,,,,0.007,0.,0.007,,,,,,,,,
1945,1945,1,,,,,,,,,,0.07938,0.00019,0.00056,0.00670,0.087,0.,0.008,,,,0.01,0.,0.01,,,,,,,,,
1973,1,1973,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007,,,,,,,,,
1973,1973,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
1980,44,45,,,,0.002,0.,0.002,0.002,0.,0.002,0.07942,0.00019,0.00067,0.00538,0.085,0.001,0.005,,,,0.014,0.,0.014,,,,,,,,,
1981,1,1981,,,,,,,,,,0.08013,0.00019,0.00053,0.00735,0.088,0.,0.008,,,,0.013,0.,0.012,,,,,,,,,
1981,1981,1,,,,,,,,,,0.07971,0.00024,0.00059,0.00685,0.087,0.,0.007,,,,0.01,0.,0.01,,,,,,,,,
1984,1,1984,,,,0.063,0.,0.063,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
1984,1984,1,,,,0.003,0.,0.003,0.006,0.,0.006,,,,,,,,,,,,,,,,,,,,,,
2017,1,2017,,,,,,,,,,0.07985,0.00020,0.00053,0.00537,0.086,0.,0.007,,,,0.008,0.,0.008,,,,,,,,,
2017,2017,1,,,,,,,,,,0.07934,0.00019,0.00058,0.00698,0.087,0.,0.007,,,,0.024,0.,0.024,,,,,,,,,
2034,1,2034,,,,,,,,,,,,,,,,,5.864,0.001,5.862,,,,,,,,,,,,
2034,2034,1,,,,,,,,,,,,,,,,,1.74,0.025,1.714,,,,,,,,,,,,
2039,1,2039,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008,,,,,,,,,
2039,2039,1,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01,,,,,,,,,
2043,1,2043,,,,0.005,0.,0.005,0.005,0.,0.005,,,,,,,,,,,,,,,,,,,,,,
2043,2043,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2053,1,2053,,,,,,,,,,0.08064,0.00019,0.00056,0.00541,0.086,0.,0.006,,,,0.008,0.,0.008,,,,,,,,,
2053,2053,1,,,,,,,,,,0.08028,0.00026,0.00056,0.00713,0.088,0.,0.008,,,,0.011,0.,0.011,,,,,,,,,
2070,45,46,,,,0.002,0.,0.002,0.003,0.,0.003,0.07949,0.00019,0.00051,0.00545,0.085,0.,0.006,0.155,0.,0.155,0.008,0.,0.008,,,,,,,,,
2089,1,2089,,,,,,,,,,0.07977,0.00020,0.00054,0.00535,0.086,0.,0.007,,,,0.008,0.,0.008,,,,,,,,,
2089,2089,1,,,,,,,,,,0.07972,0.00019,0.00056,0.00747,0.088,0.,0.009,,,,0.011,0.,0.011,,,,,,,,,
2101,1,2101,,,,0.007,0.,0.006,0.038,0.,0.038,,,,,,,,,,,,,,,,,,,,,,
2101,2101,1,,,,0.004,0.,0.004,0.004,0.,0.004,,,,,,,,,,,,,,,,,,,,,,
2105,1,2105,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012,,,,,,,,,
2105,2105,1,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011,,,,,,,,,
